,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1549094386066666664,154.91195678710938,116.222900390625,50.57032012939453,106.58690643310547,282.1488037109375,134.62940979003906,189.5824737548828,284.14404296875,69.61759948730469,284.27288818359375,309.6155090332031,284.37591552734375,27160.192033648047,18785.93899212812,33024.0448025465,28640.84336840137,9888.276690041821,30299.767734293364,33969.79765585904,17658.475730154543,38285.361665948294,False,False
1549094386074999997,154.9536590576172,116.32567596435547,50.4911003112793,106.56839752197266,282.1384582519531,134.4468994140625,189.6291961669922,284.1512145996094,69.66377258300781,284.27447509765625,309.66241455078125,284.37933349609375,27183.24823851043,18805.407723006207,33054.08211439219,28614.324109451984,9949.261546766867,30294.67526755715,33906.516339560614,17668.63778594531,38233.91964598745,False,False
1549094386083333330,154.91403198242188,116.343994140625,50.52248001098633,106.150390625,282.1705322265625,134.3474884033203,189.67364501953125,284.1466369628906,69.70854187011719,284.271240234375,309.70721435546875,284.37896728515625,27159.462634331267,18847.940191803224,33058.754665888846,28499.44544081581,9916.783883755419,30175.503194332123,33877.47971661269,17663.07561371163,38205.600009490736,False,False
1549094386091666663,154.96348571777344,116.40257263183594,50.561012268066406,105.93242645263672,282.2441711425781,134.10784912109375,189.71409606933594,284.14410400390625,69.74976348876953,284.26318359375,309.74981689453125,284.377197265625,27175.857669662964,18852.992099757303,33075.10470422264,28439.655438893147,9897.475669810587,30112.688789237287,33826.38681878192,17613.139034062322,38137.21426437795,False,False
1549094386099999996,155.07199096679688,116.4622802734375,50.47175598144531,106.00624084472656,282.30419921875,133.90748596191406,189.7548828125,284.1493225097656,69.7903823852539,284.2591857910156,309.7920227050781,284.3765869140625,27212.572037901224,18830.85932146799,33092.67803763971,28436.54861600353,9968.717090956485,30133.247711288273,33781.24504573229,17576.279416362384,38080.15382009186,False,False
1549094386108333329,155.09805297851562,116.24842834472656,50.46506118774414,105.98202514648438,282.3770751953125,133.93588256835938,189.79786682128906,284.1507263183594,69.83275604248047,284.26123046875,309.83355712890625,284.37554931640625,27157.185006531934,18804.395876638926,33032.07534752181,28421.711361558464,9990.85574617776,30126.580875709657,33797.896866864154,17561.45725236214,38088.09017855488,False,False
1549094386116666662,155.13482666015625,115.95197296142578,50.59754943847656,105.98375701904297,282.43853759765625,133.93711853027344,189.84136962890625,284.15631103515625,69.87657928466797,284.2686462402344,309.8762512207031,284.3840637207031,27086.258370726053,18759.991052296373,32948.48489396693,28438.344709974375,9947.283347203655,30127.85913125728,33804.97169403462,17551.072604289788,38089.58205068065,False,False
1549094386124999995,155.23733520507812,116.08504486083984,50.66124725341797,106.14368438720703,282.4343566894531,133.83522033691406,189.88482666015625,284.1644592285156,69.92127990722656,284.2720642089844,309.92144775390625,284.3970947265625,27137.46461504008,18754.100373287783,32987.24399739853,28484.901661443462,9952.969374572584,30173.684263498286,33765.67377071124,17567.629253588308,38062.34783590772,False,False
1549094386133333328,155.2528839111328,116.28076171875,50.67877960205078,105.97127532958984,282.453857421875,133.80813598632812,189.92713928222656,284.1664123535156,69.9635009765625,284.2760925292969,309.9638671875,284.39898681640625,27174.626443805177,18798.544316524647,33043.086883351214,28434.752200500785,9949.197032244123,30125.100071042085,33752.03668250528,17577.693380574412,38054.89830230363,False,False
1549094386141666661,155.17922973632812,116.05615234375,50.795066833496094,105.6716537475586,282.4785461425781,133.90548706054688,189.96937561035156,284.1678771972656,70.00440979003906,284.2864990234375,310.0037841796875,284.39532470703125,27084.269934159347,18817.15054825474,32979.4304472059,28368.422286129055,9884.117026788454,30041.02448991034,33771.48139378713,17599.23191198893,38082.09447263739,False,False
1549094386149999994,155.18606567382812,115.96489715576172,50.917171478271484,105.86439514160156,282.5236511230469,134.06065368652344,190.01145935058594,284.1688232421875,70.04693603515625,284.29266357421875,310.04534912109375,284.398193359375,27051.491431772207,18819.06255377743,32953.608362154104,28434.50758668584,9862.876724400032,30096.47087247949,33812.04464006737,17617.714172272965,38126.6077090241,False,False
1549094386158333327,155.3046417236328,116.22943115234375,50.89421844482422,106.15289306640625,282.651611328125,134.2362518310547,190.05410766601562,284.1690368652344,70.09202575683594,284.2938537597656,310.0897521972656,284.40887451171875,27138.1923879343,18826.059254812386,33028.80550595559,28500.35074209175,9923.649246742192,30178.615057596937,33883.29593438663,17592.05823416363,38177.98130194191,False,False
1549094386166666660,155.3389892578125,116.21674346923828,50.86774444580078,106.06985473632812,282.6690673828125,134.19834899902344,190.097900390625,284.163818359375,70.13627624511719,284.2888488769531,310.1340026855469,284.405517578125,27131.628208128564,18828.131399579746,33024.593581510715,28465.293535243567,9950.856308797174,30154.476903536357,33865.10062914829,17602.722347325274,38166.750905197114,False,False
1549094386174999993,155.2896728515625,115.91462707519531,50.959442138671875,105.97003173828125,282.53509521484375,133.9541473388672,190.13853454589844,284.1558837890625,70.17466735839844,284.2833251953125,310.1729736328125,284.39202880859375,27030.826780960553,18821.12130882067,32937.82330063172,28447.188945338436,9914.8360670494,30125.512993611395,33748.68561318703,17671.805495153305,38095.49172902573,False,False
1549094386183333326,155.33963012695312,115.95667266845703,51.00138854980469,106.0306167602539,282.55340576171875,133.95574951171875,190.17601013183594,284.1606140136719,70.21146392822266,284.2872009277344,310.2098388671875,284.396484375,27045.182809726153,18822.370441944255,32950.31930445111,28464.732348934933,9918.081393289673,30143.147251413902,33743.893242429745,17683.222290486556,38096.544222950935,False,False
1549094386191666659,155.44244384765625,116.24675750732422,51.06523132324219,106.1829605102539,282.6979675292969,134.37442016601562,190.21591186523438,284.1802062988281,70.25175476074219,284.3007507324219,310.2506103515625,284.4147644042969,27135.414337740243,18840.974832186934,33035.02753000124,28511.069402838537,9921.086103182177,30187.89538805629,33883.61294087392,17678.279787629475,38218.06905348133,False,False
1549094386199999992,155.536376953125,116.23033142089844,51.279632568359375,106.53153228759766,282.6966552734375,134.73377990722656,190.25994873046875,284.1979064941406,70.29454803466797,284.31561279296875,310.2948303222656,284.4245910644531,27149.6660439066,18815.849632137877,33032.41686093947,28635.8449935673,9868.45133478028,30288.57788412226,33961.30478625836,17753.163750192274,38321.600252680946,False,False
1549094386208333325,155.59051513671875,116.08882904052734,51.38621520996094,106.56387329101562,282.696533203125,134.54986572265625,190.30426025390625,284.197509765625,70.3386001586914,284.32342529296875,310.3377685546875,284.4264221191406,27119.79808042581,18788.265429474177,32992.15612492524,28656.081979748276,9840.450131466054,30298.605466587473,33901.83155738772,17754.528208579206,38269.53690410592,False,False
1549094386216666658,155.53907775878906,116.10157775878906,51.29508590698242,106.09355926513672,282.8402404785156,134.21377563476562,190.34576416015625,284.1902770996094,70.38231658935547,284.3228759765625,310.3788146972656,284.4344482421875,27091.570803800732,18833.82137588957,32994.93955497211,28506.418503614383,9864.118067164422,30164.82589285355,33849.782200833746,17650.056374997894,38175.02121917531,False,False
1549094386224999991,155.54312133789062,115.98682403564453,51.31686019897461,105.84979248046875,282.91278076171875,134.11566162109375,190.38644409179688,284.1928405761719,70.42359924316406,284.31640625,310.4214172363281,284.4361572265625,27053.001324979938,18832.678133508933,32962.62499209843,28436.920874305175,9850.912669996904,30094.83260035514,33834.451364401364,17619.5831540523,38147.343415401876,False,False
1549094386233333324,155.68020629882812,115.8677978515625,51.39347457885742,105.97826385498047,282.861328125,133.97137451171875,190.42727661132812,284.19622802734375,70.46319580078125,284.3097839355469,310.4632873535156,284.4239807128906,27057.12873697247,18768.148842167324,32929.19109924883,28477.138144484474,9844.24259849504,30130.657298473874,33767.89270368632,17654.89799347002,38104.67164020054,False,False
1549094386241666657,155.7308349609375,116.07097625732422,51.335819244384766,106.00717163085938,282.91412353515625,133.8310546875,190.4690704345703,284.1902160644531,70.50492858886719,284.3073425292969,310.503662109375,284.4151916503906,27106.899704688425,18796.48217256942,32986.23582138098,28467.537599370495,9896.239341129962,30138.617255416695,33735.30461961307,17628.548732933483,38063.585067719214,False,False
1549094386249999990,155.69747924804688,116.27764892578125,51.361026763916016,105.92321014404297,283.03173828125,133.96792602539062,190.51138305664062,284.176513671875,70.54835510253906,284.3036193847656,310.5450439453125,284.4129333496094,27128.96570877282,18864.887379636744,33043.37688969076,28441.472061331693,9897.316030996632,30114.352020804534,33792.987119903155,17601.491145749573,38102.21081564482,False,False
1549094386258333323,155.7830352783203,116.20033264160156,51.41366195678711,106.0640869140625,283.03277587890625,134.01263427734375,190.55149841308594,284.16485595703125,70.58973693847656,284.2925720214844,310.5868225097656,284.4117431640625,27124.757181798268,18830.063776357776,33020.050787259825,28480.13815983431,9904.500721284785,30153.232067909095,33791.59471837589,17631.323938321366,38114.76692082733,False,False
1549094386266666656,155.96511840820312,116.19850158691406,51.341148376464844,106.20561981201172,283.0307312011719,133.84234619140625,190.5915985107422,284.1669006347656,70.6300048828125,284.2887268066406,310.6282653808594,284.413330078125,27171.10343860305,18762.628288496417,33019.768054357264,28498.179500918806,9973.69859327029,30193.06043606694,33735.46950940879,17634.628628145318,38066.54738576711,False,False
1549094386274999990,155.9580841064453,116.41055297851562,51.33363342285156,106.09090423583984,283.0849609375,133.9300994873047,190.63400268554688,284.17169189453125,70.67151641845703,284.2940979003906,310.6695556640625,284.4135437011719,27204.91757061736,18820.666410796333,33080.58379428275,28459.400085097055,9987.469573183735,30161.01791516482,33761.59770314476,17638.579832357704,38091.53420343483,False,False
1549094386283333323,155.87701416015625,116.49010467529297,51.40813446044922,106.11860656738281,283.104736328125,134.1156463623047,190.67681884765625,284.1763916015625,70.7143783569336,284.29693603515625,310.71209716796875,284.4178161621094,27183.172355151357,18892.65952847461,33103.73760391306,28472.627856847103,9974.455974076527,30169.194703427143,33801.857857806695,17676.714018021772,38144.87925153645,False,False
1549094386291666656,156.0502471923828,116.4300308227539,51.44342041015625,106.3329086303711,283.1346435546875,134.00790405273438,190.720703125,284.1878662109375,70.75959777832031,284.298828125,310.7574768066406,284.42852783203125,27212.812860069538,18822.29247665275,33088.00202239212,28528.58378696261,9999.611687586099,30230.3213147372,33771.203945778754,17672.29893754483,38115.67086757533,False,False
