,C1-Max [A],C1-Max-Time [s],C1-Mean [A],C1-Min [A],C1-Min-Time [s],C2-Max [A],C2-MaxTime [s],C2-Mean [A],C2-Min [A],C2-MinTime [s],C3-Max [A],C3-Max-Time [s],C3-Mean [A],C3-Min [A],C3-Min-Time [s],Duration [s],L1-Max [V.p.u.],L1-Max [V],L1-Max-Time [s],L1-Mean [V.p.u.],L1-Mean [V],L1-Min [V.p.u.],L1-Min [V],L1-Min-Time [s],L2-Max [V.p.u.],L2-Max [V],L2-Max-Time [s],L2-Mean [V.p.u.],L2-Mean [V],L2-Min [V.p.u.],L2-Min [V],L2-Min-Time [s],L3-Max [V.p.u.],L3-Max [V],L3-Max-Time [s],L3-Mean [V.p.u.],L3-Mean [V],L3-Min [V.p.u.],L3-Min [V],L3-Min-Time [s],Max-C1-Slope [A/s],Max-C2-Slope [A/s],Max-C3-Slope [A/s],Max-L1-Slope [V.p.u./s],Max-L2-Slope [V.p.u./s],Max-L3-Slope [V.p.u./s],Mean-C1-Slope [A/s],Mean-C2-Slope [A/s],Mean-C3-Slope [A/s],Mean-L1-Slope [V.p.u./s],Mean-L2-Slope [V.p.u./s],Mean-L3-Slope [V.p.u./s],Min-C1-Slope [A/s],Min-C2-Slope [A/s],Min-C3-Slope [A/s],Min-L1-Slope [V.p.u./s],Min-L2-Slope [V.p.u./s],Min-L3-Slope [V.p.u./s],PV-Generation [-],StartTime [s],Voltage-Sag [-],Voltage-Swell [-]
1,149.59779357910156,01:58:54.008333,147.99379167400423,146.21409606933594,01:58:54.325000,141.39234924316406,01:58:53.991667,138.65730035500448,137.21327209472656,01:58:54.341666,152.3911895751953,01:58:53.983333,150.12237173612002,148.48342895507812,01:58:54.333333,0.5,1.0201029729211322,282.6990966796875,01:58:54.050000,1.0199166646462772,282.64746544009347,1.0197598362715063,282.60400390625,01:58:54.433333,1.0204509548893022,282.7955322265625,01:58:54.433333,1.0197871769381794,282.6115807705238,1.0194790280376984,282.52618408203125,01:58:54.425000,1.0224921554468964,283.3612060546875,01:58:54.433333,1.0213593167218085,283.0472647244813,1.0208860424703905,282.9161071777344,01:58:54.425000,100.5084228515625,114.9261474609375,107.9534912109375,0.005510448635197454,0.11663122219245259,0.19273355718070712,-0.04400634765625,0.2938232421875,1.020782470703125,-0.00028455234359213075,0.001460643299305736,0.0024924759074552195,-101.4093017578125,-93.6236572265625,-84.049072265625,-0.018883527817019574,-0.03985494744305881,-0.07002366263288085,False,01:58:53.933333,True,False
2,177.5537109375,01:58:54.458333,158.8741111755371,148.63206481933594,01:58:54.433333,139.67205810546875,01:58:54.433333,132.28532218933105,124.9562759399414,01:58:54.450000,151.18936157226562,01:58:54.433333,125.60943412780762,86.75199127197266,01:58:54.458333,0.025,1.0200090398139015,282.6730651855469,01:58:54.441667,1.0069567427438766,279.055908203125,0.9796510602092603,271.4887390136719,01:58:54.458333,1.0204509548893022,282.7955322265625,01:58:54.433333,0.997454797776631,276.4226531982422,0.9642256582613675,267.21392822265625,01:58:54.458333,1.0224921554468964,283.3612060546875,01:58:54.433333,0.9552639112513555,264.7303771972656,0.8438037451542586,233.84164428710938,01:58:54.458333,2219.68505859375,516.9186401367188,-638.76708984375,0.02990442508741448,-0.7036459686498657,-1.2972283241521068,1156.8658447265625,-416.3250732421875,-2577.4948120117188,-1.6043510424898422,-2.2490118651173825,-7.147536411705511,194.6722412109375,-1235.1296997070312,-3825.3707885742188,-3.4507169365893198,-3.1595617452720406,-11.912889580525515,False,01:58:54.433333,True,False
3,207.75669860839844,01:58:54.491667,194.44961738586426,174.9499053955078,01:58:54.516667,186.00811767578125,01:58:54.508333,161.9967746734619,129.26393127441406,01:58:54.458333,181.07177734375,01:58:54.516667,103.30341815948486,77.85669708251953,01:58:54.466667,0.058333333333333334,0.9796510602092603,271.4887390136719,01:58:54.458333,0.9543769839509166,264.4845848083496,0.9390460794797441,260.2359619140625,01:58:54.500000,0.9932485657363769,275.2569885253906,01:58:54.516667,0.9565382300284638,265.0835266113281,0.940233292643934,260.5649719238281,01:58:54.491667,0.951153098950158,263.5911560058594,01:58:54.516667,0.8223800866206935,227.90454864501953,0.7768766815545862,215.29428100585938,01:58:54.491667,2087.1734619140625,2092.9248046875,5369.794921875,3.1345334725740455,3.245086022411124,11.427216873836278,-44.636666434151785,957.9021344866072,1616.9106183733259,-0.0876423735312357,0.49753555671444505,1.8402746365011322,-1859.8040771484375,-103.9874267578125,-1067.435302734375,-2.6714575696406535,-1.4270608369598166,-5.863500568498582,False,01:58:54.458333,True,False
4,174.9499053955078,01:58:54.516667,159.81281389508928,150.9381866455078,01:58:54.566667,185.1415557861328,01:58:54.516667,154.07925415039062,139.44093322753906,01:58:54.566667,184.92579650878906,01:58:54.525000,165.43340192522322,151.6063690185547,01:58:54.566667,0.05,1.015647702519797,281.46441650390625,01:58:54.566667,1.0034918051119914,278.0956769670759,0.9745385884199382,270.0719299316406,01:58:54.516667,1.0150899402828408,281.3098449707031,01:58:54.566667,1.0074310962830368,279.18736485072543,0.9932485657363769,275.2569885253906,01:58:54.516667,1.0170700237542536,281.85858154296875,01:58:54.566667,1.0017752094337466,277.61996023995533,0.951153098950158,263.5911560058594,01:58:54.516667,-8.6407470703125,-188.668212890625,462.4822998046875,2.565952960759559,1.2975719012852365,5.557109052777507,-480.234375,-914.012451171875,-589.3081665039062,0.8221822819971728,0.43682749092928175,1.31833849608191,-787.921142578125,-2129.615478515625,-1860.604248046875,0.22680055138104055,0.18421020137806357,0.15649938414063178,False,01:58:54.516667,True,False
5,151.45240783691406,01:58:54.583333,148.58627044177447,146.50250244140625,01:58:54.975000,141.6709747314453,01:58:54.600000,138.86629398533555,137.06143188476562,01:58:54.966667,153.6027374267578,01:58:54.591667,150.5134542496478,148.94711303710938,01:58:54.950000,0.5,1.026782685017731,284.55023193359375,01:58:55.066667,1.0242935398154598,283.8604201019787,1.015647702519797,281.46441650390625,01:58:54.566667,1.026466527982726,284.4626159667969,01:58:55.066667,1.023932464294607,283.76035596503584,1.0150899402828408,281.3098449707031,01:58:54.566667,1.028184744011003,284.93878173828125,01:58:55.066667,1.0256033969460927,284.2234181888768,1.0170700237542536,281.85858154296875,01:58:54.566667,103.51318359375,130.6256103515625,145.01220703125,0.1706917626399173,0.1410516276549104,0.15174216229729584,-1.089691162109375,-0.06695556640625,0.4849853515625,0.022269964995868335,0.02275317539977014,0.02222944051349918,-138.65478515625,-106.7578125,-132.813720703125,-0.00837799624631939,-0.0045986477818914006,-0.009223724574023555,False,01:58:54.566667,True,False
