,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1523963756508333314,75.71065521240234,2.562060832977295,314.4789733886719,2.3303987979888916,199.8997039794922,2.429456949234009,141.60009765625,122.73600006103516,21.738384246826172,121.95043182373047,262.06787109375,122.59691619873047,128.45530213815036,287.0235220025783,314.45709855267705,109.85755359121255,262.10123729601185,284.19313973624776,139.05678773820344,263.38985635349985,297.8439300136651,False,False,False
1523963756516666647,75.74756622314453,2.56062912940979,314.7397766113281,2.3287932872772217,199.96466064453125,2.4332869052886963,141.65646362304688,122.73748016357422,21.796749114990234,121.94927215576172,262.1250305175781,122.6003646850586,128.2876544989611,286.9101669251971,314.2851669772044,110.70555038333836,261.5286605507742,283.9946463846809,139.31582397238859,263.79354526068164,298.3218619717718,False,False,False
1523963756524999980,75.78495788574219,2.5502054691314697,314.80010986328125,2.3174593448638916,200.1905059814453,2.4334237575531006,141.70767211914062,122.74162292480469,21.851993560791016,121.93750762939453,262.1849365234375,122.60106658935547,127.7008284778815,285.7826776193592,313.0163580729095,110.17924493812633,260.2209418834984,282.58521654515243,140.08791455502666,263.40527618833437,298.3403481398873,False,False,False
1523963756533333313,75.93506622314453,2.5429630279541016,314.8304443359375,2.3158822059631348,200.3053741455078,2.431105136871338,141.75985717773438,122.74807739257812,21.905059814453125,121.93580627441406,262.2389831542969,122.60209655761719,127.83174021524563,284.76799707308885,312.14382256177487,109.99954841620048,260.08388329326914,282.3889640206835,140.23488260715206,263.00779232768974,298.0585867324189,False,False,False
1523963756541666646,76.10324096679688,2.5465314388275146,314.8489685058594,2.3199453353881836,200.2506866455078,2.433730125427246,141.8140106201172,122.7503890991211,21.95620346069336,121.94052124023438,262.2879943847656,122.59998321533203,128.58078461491326,284.9176506102199,312.5877249692221,110.04844581108354,260.61295999632034,282.89534344608546,139.90713238997802,263.5408840438013,298.37527252802835,False,False,False
1523963756549999979,76.09878540039062,2.5471391677856445,314.93780517578125,2.3217673301696777,200.20191955566406,2.4358131885528564,141.8682403564453,122.74903106689453,22.009357452392578,121.94551849365234,262.34149169921875,122.60179901123047,128.3180862750765,285.11407277899986,312.65886483822396,110.30180437458165,260.7596806502974,283.12912089916426,139.55794126415057,264.0198693709282,298.63507897186173,False,False,False
1523963756558333312,75.96025085449219,2.5531833171844482,315.102783203125,2.323056697845459,200.0557861328125,2.4349546432495117,141.92120361328125,122.74553680419922,22.063268661499023,121.94136810302734,262.39996337890625,122.60296630859375,127.66303492146983,286.21077100682635,313.39185682733114,110.86483676434761,260.68119127250986,283.2767119161763,138.566692097997,264.42583492375974,298.5326620892738,False,False,False
1523963756566666645,76.0281982421875,2.565775156021118,315.10186767578125,2.3256964683532715,200.04342651367188,2.4364330768585205,141.96832275390625,122.74181365966797,22.11009407043457,121.92932891845703,262.45037841796875,122.59642791748047,128.39329978450942,287.566931874958,314.9278960929496,110.7623853644929,261.0440281793506,283.57060965433993,138.35347652545764,264.7240185696161,298.6979920828508,False,False,False
1523963756574999978,76.14002990722656,2.5693163871765137,315.0242614746094,2.327169895172119,200.35952758789062,2.436979055404663,142.01657104492188,122.74458312988281,22.158554077148438,121.9286880493164,262.4970703125,122.59930419921875,128.89289934206974,287.82746315129134,315.3696688727578,110.25697933446939,261.4512654878828,283.7487721862017,139.63125324282402,264.13591800833734,298.77193654068105,False,False,False
1523963756583333311,76.1939697265625,2.5584590435028076,315.0122985839844,2.32450008392334,200.5756072998047,2.4340174198150635,142.07070922851562,122.74378967285156,22.215248107910156,121.9321060180664,262.5497741699219,122.60306549072266,128.34640546179187,286.609761705289,314.0349587223136,109.82055327293472,261.29042447924286,283.43119067194493,140.2175486541038,263.4242586756416,298.417997127146,False,False,False
