,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1511111875499999981,25.17232894897461,116.02226257324219,272.0687255859375,120.68805694580078,147.15249633789062,137.0804443359375,47.023590087890625,284.6024475097656,287.0526428222656,283.9997253417969,167.1045379638672,284.5064697265625,30647.82281093168,12290.072367385166,33020.219893965404,33109.958736040244,8861.826311635969,34275.37502464256,36659.42123878477,13308.198633330518,39000.27328656614,False,False
1511111875508333314,25.141803741455078,115.97608947753906,272.0968017578125,120.40058898925781,147.231201171875,137.00018310546875,47.051971435546875,284.5968322753906,287.080322265625,283.9983825683594,167.13134765625,284.5000305175781,30622.375029795585,12316.42870556836,33006.42768499488,33030.998871093994,8840.447735428657,34193.57253322704,36649.15917805192,13266.916392094075,38976.55627441966,False,False
1511111875516666647,25.101348876953125,115.63291931152344,272.16766357421875,120.23262023925781,147.19692993164062,136.87562561035156,47.078365325927734,284.58428955078125,287.10479736328125,283.9920654296875,167.15576171875,284.48358154296875,30516.07106049089,12315.055934257678,32907.31219095271,32991.320482055075,8801.21129523804,34145.110153770074,36600.12683538512,13291.582761168682,38938.86819956731,False,False
1511111875524999980,25.203140258789062,115.71233367919922,272.12384033203125,120.38765716552734,147.19100952148438,136.74334716796875,47.09882354736328,284.5697021484375,287.12481689453125,283.9774475097656,167.1757354736328,284.4696350097656,30552.925546054284,12279.523529169646,32928.224329990335,33022.32206452357,8848.907782329241,34187.37959354719,36556.95881802427,13294.609471790029,38899.33005888574,False,False
1511111875533333313,25.308595657348633,116.01858520507812,272.1119079589844,120.55471801757812,147.2421875,136.83816528320312,47.11711120605469,284.5631408691406,287.144287109375,283.9636535644531,167.19570922851562,284.462890625,30651.77769797805,12265.12110961908,33014.61300515104,33061.6792271228,8878.878636678362,34233.15818270389,36588.68005752731,13283.587739750534,38925.38004428148,False,False
1511111875541666646,25.360214233398438,116.05828857421875,272.1114196777344,120.61573791503906,147.24176025390625,136.76719665527344,47.137184143066406,284.5630187988281,287.1649475097656,283.95062255859375,167.21810913085938,284.4540710449219,30669.00459362762,12252.429424664477,33025.89695330523,33073.61466563596,8895.173652912137,34248.91387133952,36563.27789152973,13290.855002997141,38903.98587399395,False,False
1511111875549999979,25.345020294189453,116.09098815917969,272.16278076171875,120.73554992675781,147.27035522460938,136.85906982421875,47.15945816040039,284.55706787109375,287.1849060058594,283.9408264160156,167.24005126953125,284.439697265625,30668.98308928872,12275.683536271044,33034.511196834035,33110.20069399183,8885.556714444932,34281.75182399573,36587.53436116702,13294.862834207936,38928.152388855815,False,False
1511111875558333312,25.40734100341797,116.01325988769531,272.2527160644531,120.90571594238281,147.2834014892578,136.93748474121094,47.18537521362305,284.5579833984375,287.2088317871094,283.94537353515625,167.26559448242188,284.4388427734375,30656.335537446026,12248.028420997647,33012.49928112142,33167.627048900074,8860.016625714823,34330.618675795384,36605.48531245834,13310.424755394204,38950.339692095295,False,False
1511111875566666645,25.490379333496094,116.21794128417969,272.2215270996094,120.86628723144531,147.36175537109375,136.87791442871094,47.214088439941406,284.5570983886719,287.2393798828125,283.9474792480469,167.29566955566406,284.4443359375,30721.94642462969,12240.475806944465,33070.64015253121,33147.49359681058,8892.915034897494,34319.67758543929,36601.46591624891,13274.054856117895,38934.14747418464,False,False
1511111875574999978,25.466815948486328,116.333740234375,272.2696533203125,120.81206512451172,147.417236328125,137.09048461914062,47.243446350097656,284.545654296875,287.26995849609375,283.9390563964844,167.324951171875,284.4385681152344,30739.990978054186,12280.577637981318,33102.26023179293,33134.36111476091,8878.514457975265,34303.26377276448,36663.639557865536,13277.636161527707,38993.82114729192,False,False
1511111875583333311,25.496837615966797,116.10443878173828,272.37841796875,121.00315856933594,147.37246704101562,137.26824951171875,47.2712287902832,284.5422058105469,287.2953796386719,283.93524169921875,167.35113525390625,284.4299011230469,30679.507595148465,12255.024269769385,33036.613115351414,33199.22523602338,8844.155664737926,34357.06107475329,36693.57101090545,13339.898569646704,39043.1946359519,False,False
1511111875591666644,25.511375427246094,115.97505187988281,272.4684753417969,121.0167465209961,147.37136840820312,137.36692810058594,47.3001708984375,284.5403137207031,287.3218688964844,283.9354553222656,167.37863159179688,284.4202880859375,30642.036085400916,12248.989727076756,32999.577645676676,33212.77131996919,8808.312225534808,34360.94502505824,36712.04126203569,13367.360873979329,39069.941263848916,False,False
1511111875599999977,25.58230972290039,116.1864013671875,272.5096130371094,121.11910247802734,147.42381286621094,137.48696899414062,47.32926940917969,284.53204345703125,287.3515319824219,283.9309387207031,167.40768432617188,284.410888671875,30705.936703054456,12248.537897945316,33058.75420292467,33242.09874836052,8808.964853002608,34389.460463595344,36748.36744236506,13363.598199830141,39102.79103242606,False,False
1511111875608333310,25.6193790435791,116.60852813720703,272.5184631347656,121.34703826904297,147.5369110107422,137.7577362060547,47.355926513671875,284.5227355957031,287.3799133300781,283.925537109375,167.4342498779297,284.4111633300781,30818.722344486778,12287.036564761864,33177.777419386664,33301.01356482329,8836.726987415193,34453.52301716991,36840.955859522895,13334.304556656656,39179.838012082044,False,False
1511111875616666643,25.60468101501465,116.53497314453125,272.4900817871094,121.25103759765625,147.53469848632812,137.6166534423828,47.384132385253906,284.52447509765625,287.41070556640625,283.9273376464844,167.46385192871094,284.4270324707031,30790.26703861455,12302.420790096403,33157.05206446722,33265.742392955144,8864.15273735957,34426.48429197632,36797.87654152736,13341.826429302859,39141.896357166115,False,False
1511111875624999976,25.625591278076172,116.46263122558594,272.3853759765625,120.8879165649414,147.55715942382812,137.16311645507812,47.41294860839844,284.5273132324219,287.4416198730469,283.92803955078125,167.49407958984375,284.4337158203125,30769.76336804567,12299.15228769192,33136.79955459433,33145.18885713431,8916.108484344271,34323.46915566223,36675.6622851721,13303.140530207456,39013.81488681212,False,False
1511111875633333309,25.557327270507812,116.22280883789062,272.433349609375,120.44930267333984,147.60662841796875,136.9912109375,47.440650939941406,284.5235595703125,287.469482421875,283.9264831542969,167.52085876464844,284.4277648925781,30685.39593122493,12325.07679251122,33068.127273816615,33027.864350196716,8872.117359175343,34198.74690642883,36634.189201146415,13271.683283542417,38964.10393688083,False,False
1511111875641666642,25.61549186706543,115.87410736083984,272.40960693359375,120.34327697753906,147.5394744873047,136.65277099609375,47.466529846191406,284.525146484375,287.49566650390625,283.9226989746094,167.54763793945312,284.4277038574219,30600.421071117507,12270.925462315221,32969.09737058915,32990.61504931956,8892.940462520819,34168.18800291187,36521.92225455636,13298.785860704282,38867.83388017304,False,False
1511111875649999975,25.64389419555664,115.78205871582031,272.3600769042969,120.34512329101562,147.52725219726562,136.49757385253906,47.494384765625,284.5281677246094,287.5223388671875,283.92205810546875,167.575439453125,284.42657470703125,30576.554375443407,12261.015689151965,32943.25702179549,32979.189939863594,8936.926466612687,34168.635087741546,36471.01118400034,13309.109603306963,38823.53738669772,False,False
1511111875658333308,25.590312957763672,115.5828857421875,272.4595031738281,120.40638732910156,147.50616455078125,136.6061248779297,47.524757385253906,284.533447265625,287.55133056640625,283.93280029296875,167.6046905517578,284.43115234375,30506.55383367652,12284.864459386785,32887.19692513347,33008.19441589271,8901.24354669972,34187.32272751164,36488.88590314286,13351.971612317499,38855.03751624376,False,False
1511111875666666641,25.627941131591797,115.65795135498047,272.4609375,120.47254943847656,147.52267456054688,136.57354736328125,47.55226135253906,284.5372314453125,287.57916259765625,283.93463134765625,167.6337432861328,284.4306945800781,30528.944091303772,12287.612092039592,32908.99327318277,33022.438246071215,8921.40739696668,34206.328912326135,36477.20232924955,13356.751592790857,38845.70893780328,False,False
1511111875674999974,25.70734214782715,115.89627075195312,272.4160461425781,120.46061706542969,147.59170532226562,136.51388549804688,47.57875061035156,284.5371398925781,287.6061096191406,283.9291687011719,167.6611328125,284.424560546875,30603.19852081646,12284.67107838267,32976.7934039766,33007.32180027743,8961.744290273424,34202.28286461765,36470.17431206373,13324.126647938681,38827.901891328394,False,False
1511111875683333307,25.755151748657227,116.1373291015625,272.395751953125,120.45478057861328,147.70620727539062,136.55776977539062,47.60653305053711,284.5313720703125,287.6346435546875,283.92889404296875,167.68753051757812,284.4286193847656,30670.530926198957,12299.253207774074,33044.71359784901,32998.041711907674,8989.425985601365,34200.59263187414,36502.87113446933,13272.484986456833,38840.93792347703,False,False
1511111875691666640,25.70238494873047,116.06114959716797,272.52001953125,120.31201171875,147.79989624023438,136.76268005371094,47.6358642578125,284.51898193359375,287.66424560546875,283.9287109375,167.71531677246094,284.429931640625,30631.435609649394,12334.554200927547,33021.600125428755,32973.69952296068,8924.297721101671,34160.03439760209,36573.07884549335,13250.403910440979,38899.39973866567,False,False
1511111875699999973,25.783708572387695,116.00772094726562,272.6416320800781,120.5024642944336,147.79013061523438,136.91477966308594,47.664588928222656,284.51531982421875,287.69287109375,283.9255065917969,167.74453735351562,284.4256896972656,30628.24553856115,12300.605006419917,33005.97382739,33039.98657861358,8884.714035028286,34213.72322035697,36604.17283300352,13289.8523478384,38942.080635422375,False,False
1511111875708333306,25.900671005249023,116.28690338134766,272.6170654296875,120.81449890136719,147.80213928222656,137.0411376953125,47.69207000732422,284.5198974609375,287.7201232910156,283.919921875,167.77352905273438,284.4217224121094,30721.668474450733,12282.441450266375,33085.93782611098,33116.82065207743,8937.500127759478,34301.643089443445,36633.4991850401,13312.791063152355,38977.47642461583,False,False
1511111875716666639,25.930932998657227,116.29765319824219,272.65997314453125,121.0256118774414,147.79249572753906,137.2278289794922,47.720497131347656,284.5228271484375,287.747314453125,283.9187316894531,167.80223083496094,284.4188537597656,30725.21818561242,12282.719395713597,33089.33707869239,33177.005020468045,8943.979810109176,34361.43822618318,36674.105174236414,13355.339859020105,39030.181822288316,False,False
1511111875724999972,26.041587829589844,116.3671646118164,272.7478942871094,121.42749786376953,147.77371215820312,137.38772583007812,47.7487678527832,284.52130126953125,287.7742919921875,283.91851806640625,167.83009338378906,284.41461181640625,30761.057530288315,12245.777049110426,33108.93710039975,33296.67598754549,8938.261556763617,34475.515245993156,36705.3923255015,13400.58932088009,39075.07671030052,False,False
1511111875733333305,26.145435333251953,116.83708190917969,272.7960205078125,121.8742446899414,147.8242950439453,137.6949005126953,47.776268005371094,284.52142333984375,287.8017578125,283.91790771484375,167.8575439453125,284.4119567871094,30901.647115666266,12254.067635844138,33242.65284367371,33422.33948998226,8959.075998149026,34602.28055669507,36792.53502200387,13415.571947551103,39162.076094422024,False,False
1511111875741666638,26.135089874267578,117.15353393554688,272.8540344238281,122.06787872314453,147.8886260986328,138.05245971679688,47.80490493774414,284.52471923828125,287.83062744140625,283.91949462890625,167.8858184814453,284.4105529785156,30977.335678664287,12308.478917337578,33333.07635078394,33480.188164958556,8956.331350870523,34657.45043749781,36896.35101888482,13427.126045651841,39263.57640809845,False,False
1511111875749999971,26.112003326416016,117.16458129882812,272.9425048828125,122.17754364013672,147.92962646484375,138.3285369873047,47.834129333496094,284.52490234375,287.8582763671875,283.9215087890625,167.91334533691406,284.40557861328125,30969.025125366144,12337.927308690076,33336.24105219543,33520.0014492949,8928.863598734977,34688.83253044914,36972.65244162451,13445.048286548703,39341.40760060307,False,False
1511111875758333304,26.122556686401367,117.23788452148438,273.02728271484375,122.32051849365234,147.9696807861328,138.63534545898438,47.863101959228516,284.5226745605469,287.8861083984375,283.9312438964844,167.93991088867188,284.4085388183594,30984.187641571494,12355.511121336664,33356.836463873275,33569.24640899762,8906.259071375884,34730.61696996564,37058.213641482565,13466.285245997315,39429.07603056822,False,False
1511111875766666637,26.13869857788086,117.30464935302734,273.0341796875,122.17821502685547,148.00070190429688,138.63092041015625,47.89292526245117,284.5205993652344,287.9187316894531,283.9402160644531,167.96971130371094,284.42047119140625,30998.65359327395,12369.85957869422,33375.58914225199,33527.25481013377,8911.233881261856,34691.308773094555,37058.87242142379,13465.630834413558,39429.471704754986,False,False
1511111875774999970,26.226612091064453,117.44252014160156,272.9398498535156,122.18983459472656,148.00875854492188,138.3877410888672,47.92209243774414,284.5210266113281,287.9508361816406,283.9309387207031,168.00210571289062,284.42266845703125,31047.81524813874,12352.58939444358,33414.86639851006,33509.60058257131,8985.757476078134,34693.47443860815,36988.43822163029,13457.82690130618,39360.61060223635,False,False
1511111875783333303,26.33243179321289,117.52509307861328,272.92633056640625,122.52555847167969,148.00965881347656,138.3724822998047,47.95116424560547,284.52972412109375,287.9776916503906,283.9253845214844,168.0324249267578,284.419921875,31087.12509230303,12320.022030592936,33439.3823109637,33594.65527398467,9033.945589717192,34788.11630278127,36977.08862011237,13475.201019704342,39355.89060536027,False,False
1511111875791666636,26.386600494384766,117.41016387939453,273.0095520019531,122.59036254882812,148.02224731445312,138.39344787597656,47.98262023925781,284.5478210449219,288.0066223144531,283.94140625,168.06289672851562,284.4308776855469,31063.57681088809,12296.443962882007,33408.806300408905,33622.87035836336,9007.378322068625,34808.47993481159,36979.907275815945,13489.30478006102,39363.369845293,False,False
1511111875799999969,26.37970542907715,117.35403442382812,273.0401916503906,122.37329864501953,148.04251098632812,138.3598175048828,48.0162353515625,284.5601501464844,288.0415344238281,283.9549560546875,168.09640502929688,284.442138671875,31041.37375781411,12313.048466726483,33394.28165594023,33564.26727475312,8994.361397925462,34748.50463901368,36969.266107663,13495.106997971501,39355.362397339195,False,False
1511111875808333302,26.344215393066406,117.26062774658203,273.02667236328125,122.29811096191406,148.04322814941406,138.31732177734375,48.05021667480469,284.5577087402344,288.0766906738281,283.95751953125,168.12998962402344,284.44573974609375,31001.460196551598,12340.740927340985,33367.415557008935,33536.29917032224,9017.410258513533,34727.46823210269,36950.63408767031,13512.33168337961,39343.772912655026,False,False
1511111875816666636,26.33095932006836,117.10921478271484,273.009765625,122.25507354736328,148.058837890625,138.1982421875,48.0825080871582,284.5509338378906,288.11004638671875,283.9614562988281,168.16172790527344,284.4558410644531,30950.885170455083,12349.12090784057,33323.536427443614,33517.04162844617,9043.768094394849,34715.72872442962,36916.33177674761,13511.57048166508,39311.2972150743,False,False
