,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1520276214716666639,320.37261962890625,30.30978775024414,211.93287658691406,20.773624420166016,92.21577453613281,33.54495620727539,312.94891357421875,121.93447875976562,193.1485595703125,121.985107421875,72.99931335449219,122.28112030029297,3664.8291248656915,-477.52017731569316,3695.808170645149,2399.101589173086,-815.9880839471623,2534.072806435637,3873.363708751402,-1350.0958539945527,4101.914825449901,False,False
1520276214724999972,320.38360595703125,30.152545928955078,212.00634765625,20.794504165649414,92.13697814941406,33.525760650634766,313.0128173828125,121.9363021850586,193.21083068847656,121.98567962646484,73.06278228759766,122.27851104736328,3646.3083528709244,-471.6825195295845,3676.6899520419247,2401.364498355106,-817.2814967259309,2536.631723142098,3874.402995440263,-1339.6784952976052,4099.4800940899,False,False
1520276214733333305,320.37579345703125,30.159618377685547,212.10403442382812,20.765756607055664,92.08212280273438,33.58625030517578,313.07293701171875,121.93358612060547,193.27069091796875,121.98486328125,73.12527465820312,122.27519989013672,3647.639176865046,-467.4581915272585,3677.470424820116,2397.489320944859,-817.7291712753293,2533.107980643399,3884.028910733342,-1334.1072082468493,4106.765469625534,False,False
1520276214741666638,320.4313659667969,30.17747688293457,212.18511962890625,20.64976692199707,92.13671875,33.62828826904297,313.13494873046875,121.93692779541016,193.33177185058594,121.986572265625,73.18782043457031,122.28034973144531,3649.9516346439045,-467.33760923568093,3679.748819722052,2383.847193628281,-814.0053837548718,2518.994284898508,3889.2394227322134,-1335.2936698127287,4112.078850408434,False,False
1520276214749999971,320.5704345703125,30.149580001831055,212.3021240234375,20.56779670715332,92.25605773925781,33.610294342041016,313.1988525390625,121.93899536132812,193.39402770996094,121.98440551757812,73.25015258789062,122.27943420410156,3646.023682393984,-471.69703160214704,3676.409495989268,2373.5664275355007,-813.028163932813,2508.9504541284987,3885.7994903125145,-1338.4360498399562,4109.8477755780905,False,False
1520276214758333304,320.7106018066406,30.034523010253906,212.2590789794922,20.627464294433594,92.44459533691406,33.541595458984375,313.25927734375,121.93770599365234,193.45367431640625,121.98316192626953,73.30917358398438,122.27593231201172,3631.413803382698,-474.94651401962875,3662.340836483927,2381.8855076883688,-811.1106962259641,2516.203317156236,3874.7167680115235,-1344.4242467466947,4101.329855979653,False,False
1520276214766666637,320.74169921875,29.965805053710938,212.16647338867188,20.638097763061523,92.57308197021484,33.49101638793945,313.3155822753906,121.93511962890625,193.51185607910156,121.9811019897461,73.3662109375,122.27542114257812,3623.2365269400684,-472.25578947749597,3653.8840240007266,2385.2005654452305,-805.2406979947889,2517.4579081103584,3867.1807091275405,-1347.2148274601927,4095.1281333282823,False,False
1520276214774999970,320.778076171875,29.996849060058594,212.389404296875,20.479394912719727,92.72454071044922,33.48930358886719,313.3685302734375,121.93418884277344,193.56739807128906,121.97776794433594,73.4220199584961,122.27792358398438,3627.099019125827,-471.69242157488486,3657.6414579773555,2364.449713500476,-805.9378582003691,2498.0308803041407,3864.8077114053954,-1353.6273012921165,4095.0025051203556,False,False
1520276214783333303,320.9559326171875,30.03917694091797,212.6103973388672,20.41808319091797,92.9310531616211,33.493621826171875,313.4225769042969,121.93492889404297,193.62110900878906,121.97852325439453,73.47779083251953,122.28092956542969,3631.2099832343356,-480.2086394610719,3662.8249043264077,2355.029513305827,-810.4092407727372,2490.5676353135495,3861.825847454945,-1364.0000527361149,4095.631211417262,False,False
1520276214791666636,321.0899963378906,30.03362274169922,212.57858276367188,20.548805236816406,92.99893188476562,33.52733612060547,313.479248046875,121.93441009521484,193.67637634277344,121.98014068603516,73.53429412841797,122.27947235107422,3629.8712974849836,-485.021315712119,3662.1320720313233,2371.375349252801,-812.005279335453,2506.546153716801,3865.395897173384,-1366.1242258699272,4099.704970164748,False,False
