,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1528497993833333302,232.84994506835938,2.4534149169921875,112.22132873535156,2.2172322273254395,357.67083740234375,2.3285014629364014,297.8994140625,121.45478057861328,178.16671752929688,120.5663070678711,58.41240692138672,121.51956176757812,125.69813808398213,270.16928931647124,297.97897041158285,108.96298391058473,244.1084239100888,267.3235015604987,138.2958468563249,246.85979552612298,282.95847735119605,False,False,False
1528497993841666635,232.7038116455078,2.454097032546997,112.30355834960938,2.223367214202881,357.7325134277344,2.3295059204101562,297.8814392089844,121.45515441894531,178.14877319335938,120.57765197753906,58.3929328918457,121.51927185058594,125.12867696534514,270.5257984527858,298.06273404707105,109.70260591353566,244.61546862460773,268.0883981724255,138.70482158331222,246.76949047668452,283.0798632198712,False,False,False
1528497993849999968,232.75172424316406,2.4547812938690186,112.4038314819336,2.220302104949951,357.73895263671875,2.3344502449035645,297.8701171875,121.45740509033203,178.139892578125,120.58390808105469,58.38192367553711,121.5244369506836,125.44558162711772,270.47669605421873,298.1513660176188,110.02225278660887,244.08175921976655,267.73270493545715,139.0804331352293,247.26142123272862,283.6927516012911,False,False,False
1528497993858333301,232.7852783203125,2.450674295425415,112.4094467163086,2.2163000106811523,357.61590576171875,2.3379364013671875,297.8578186035156,121.45906829833984,178.12954711914062,120.58074188232422,58.3734130859375,121.5254135131836,125.45347623609986,269.92755828362,297.6566166250613,109.8889184543968,243.60480258588427,267.2430995217364,138.79394411339914,247.91060872072458,284.11868794367183,False,False,False
1528497993866666634,232.6693878173828,2.4495251178741455,112.31553649902344,2.2231600284576416,357.585693359375,2.333299398422241,297.84234619140625,121.46385192871094,178.11410522460938,120.57616424560547,58.361297607421875,121.52488708496094,124.92651556879623,270.0309731893131,297.5287562131234,109.89012078615713,244.5002724925502,268.0601087355735,138.43990967710312,247.46157612913308,283.55394592867015,False,False,False
1528497993874999967,232.64804077148438,2.4521596431732178,112.25033569335938,2.2228853702545166,357.6560974121094,2.3271725177764893,297.827880859375,121.46619415283203,178.09674072265625,120.57490539550781,58.344085693359375,121.52351379394531,125.03081929235739,270.34163014071106,297.8544993114174,109.67125292901096,244.5591634637459,268.0241932234967,138.45208325525138,246.59756076166093,282.80618156490164,False,False,False
1528497993883333300,232.72030639648438,2.4539005756378174,112.00855255126953,2.216647148132324,357.6302490234375,2.3300821781158447,297.81231689453125,121.46199035644531,178.0789031982422,120.57593536376953,58.32630157470703,121.52201080322266,125.52979937601364,270.3320898550266,298.0556480537962,108.4103701852709,244.3005215263933,267.2743032574872,138.58872271873284,246.92233615798455,283.15627162139026,False,False,False
1528497993891666633,232.74615478515625,2.453446388244629,111.82711029052734,2.220768690109253,357.60101318359375,2.3381121158599854,297.79571533203125,121.46023559570312,178.0655975341797,120.57361602783203,58.31275939941406,121.5255355834961,125.70496442844211,270.1850903175187,297.99617633761954,107.89115997750308,245.06772120039633,267.7661113278645,139.00248753915676,247.81855047963234,284.140327134146,False,False,False
1528497993899999966,232.88070678710938,2.4546256065368652,112.09748077392578,2.2288215160369873,357.60406494140625,2.3430609703063965,297.7790832519531,121.46248626708984,178.05287170410156,120.56433868408203,58.29991149902344,121.5252456665039,126.48055720296146,269.98716145929967,298.1449290248311,109.48789836532904,245.39946925101182,268.7163921258525,139.36527828979456,248.30382694014975,284.74106002808185,False,False,False
1528497993908333299,232.9422607421875,2.4597649574279785,112.34367370605469,2.231826066970825,357.5161437988281,2.3447153568267822,297.76251220703125,121.46592712402344,178.0367431640625,120.56221008300781,58.28498458862305,121.52374267578125,127.11776645359554,270.3870305217612,298.77763106117345,110.7574294278871,245.22142325369347,269.0738831548697,139.14528731067028,248.65354737747865,284.9385856709705,False,False,False
