,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1528497993833333302,312.66644287109375,224.3753662109375,194.48971557617188,212.875732421875,73.97935485839844,224.79861450195312,328.3586120605469,280.3387145996094,208.59423828125,280.1831359863281,88.52030181884766,281.3644104003906,60556.69725907166,17012.789853870727,62901.101751390845,57846.08389302614,14534.786308567167,59644.1902853474,61224.32396008303,15880.37637156473,63250.32962816675,False,False
1528497993841666635,312.69769287109375,224.30612182617188,194.46047973632812,213.25282287597656,73.9391098022461,224.54592895507812,328.34185791015625,280.3534240722656,208.57411193847656,280.19482421875,88.50262451171875,281.3664245605469,60555.41426616212,16957.702721845853,62884.98929433803,57948.65467972822,14570.3542869981,59752.33721988648,61149.6896178958,15886.726504952112,63179.685179716915,False,False
1528497993849999968,312.6470947265625,223.60142517089844,194.2940673828125,212.53744506835938,73.9294204711914,223.63157653808594,328.33184814453125,280.36474609375,208.56512451171875,280.2046813964844,88.49223327636719,281.3790588378906,60355.61600652545,16947.870053091436,62689.95679423957,57716.173605241274,14680.622654321205,59553.98708020244,60903.6161757661,15822.000016326532,62925.24253272033,False,False
1528497993858333301,312.6243896484375,223.07179260253906,194.22337341308594,211.7945098876953,73.94203186035156,222.9481658935547,328.32012939453125,280.3611145019531,208.5568084716797,280.19512939453125,88.48168182373047,281.3841247558594,60208.63191116366,16919.05271661033,62540.656387996394,57496.50276043514,14691.412257242127,59343.79010303412,60724.96183774677,15749.384636331615,62734.074525882024,False,False
1528497993866666634,312.6009826660156,223.06980895996094,194.22772216796875,211.64059448242188,73.93229675292969,222.91734313964844,328.3044128417969,280.3561706542969,208.5428466796875,280.1842041015625,88.46734619140625,281.38427734375,60204.763397765295,16926.684955819426,62538.99742860022,57457.16715898603,14661.801905959468,59298.35152063891,60717.86370667309,15742.340563204376,62725.43550673872,False,False
1528497993874999967,312.558837890625,222.9807586669922,194.2230682373047,211.53184509277344,73.92223358154297,223.04591369628906,328.2876892089844,280.358642578125,208.52505493164062,280.1819152832031,88.45128631591797,281.3801574707031,60173.74698443268,16946.776658909104,62514.58282091841,57430.53290643143,14640.980045137048,59267.397501483094,60753.64225772764,15744.831019429017,62760.694319058675,False,False
1528497993883333300,312.57171630859375,222.85435485839844,194.2279052734375,211.6180877685547,73.86080169677734,223.03221130371094,328.2723388671875,280.3624267578125,208.50698852539062,280.1876220703125,88.43519592285156,281.3724060058594,60148.78480459445,16907.766106939824,62479.98774164728,57460.96838265443,14624.279277007343,59292.76879893802,60735.75872149631,15791.498741651814,62755.109911332365,False,False
1528497993891666633,312.55230712890625,223.15072631835938,194.1541748046875,211.6949462890625,73.82865142822266,222.90585327148438,328.2578125,280.3547668457031,208.49423217773438,280.1936950683594,88.42045593261719,281.3780822753906,60225.68745294216,16934.921556740104,62561.36984843295,57467.48211049299,14691.072981528352,59315.58922803029,60697.77498201203,15801.315279546297,62720.82152148989,False,False
1528497993899999966,312.5093994140625,223.8244171142578,194.0806884765625,211.7843017578125,73.93248748779297,223.08409118652344,328.23974609375,280.3384704589844,208.48226928710938,280.1789245605469,88.40480041503906,281.39117431640625,60396.62735087821,17011.2479482135,62746.59474518476,57472.89413198753,14758.221361534397,59337.497905310236,60781.985728722706,15687.958050552312,62773.89439028409,False,False
1528497993908333299,312.4938049316406,224.0867462158203,194.0950469970703,211.97201538085938,73.95535278320312,223.4550323486328,328.2215576171875,280.3403625488281,208.4662628173828,280.1664733886719,88.38864135742188,281.39996337890625,60468.593177597446,17028.562980907136,62820.559676530305,57529.098397229005,14740.159205647553,59387.45200634468,60895.64392100495,15673.061994676658,62880.237919737585,False,False
1528497993916666632,312.45928955078125,223.3297576904297,194.06700134277344,211.4006805419922,73.86544799804688,222.9034881591797,328.2100830078125,280.3550109863281,208.45289611816406,280.17669677734375,88.37641143798828,281.4018859863281,60260.642963228776,16996.1599133094,62611.61667087441,57372.36379818544,14715.665074126468,59229.54437073786,60724.50171653848,15716.821227254564,62725.461960924324,False,False
1528497993924999965,312.4166259765625,222.55677795410156,193.99456787109375,210.759521484375,73.80691528320312,222.11940002441406,328.2001037597656,280.35418701171875,208.4423370361328,280.1811828613281,88.36528015136719,281.3963317871094,60042.22318980681,16971.537518890033,62394.724547269754,57183.39744327639,14733.030311823984,59050.852028779685,60496.724688559894,15711.281392915394,62503.58438562369,False,False
1528497993933333298,312.4137878417969,223.17430114746094,193.8759765625,210.92169189453125,73.8701171875,222.23861694335938,328.18475341796875,280.3351745605469,208.42979431152344,280.16180419921875,88.35137939453125,281.388671875,60208.452686908706,17004.32605418056,62563.60666960152,57196.05307664345,14849.236331701451,59092.20174592361,60548.64564995932,15637.820270638591,62535.42926102877,False,False
1528497993941666631,312.4676818847656,224.86795043945312,193.8478240966797,211.8328399658203,74.02439880371094,223.34024047851562,328.16302490234375,280.31201171875,208.41021728515625,280.1341552734375,88.33177947998047,281.37530517578125,60682.91558521145,17051.87643326453,63033.18755875527,57435.22938765181,14920.507353640303,59341.61368299835,60893.301637899334,15529.861980272532,62842.42832267471,False,False
1528497993949999964,312.53131103515625,225.9949493408203,193.98545837402344,213.15725708007812,74.02095794677734,224.6974639892578,328.1412658691406,280.3104248046875,208.3853302001953,280.1319274902344,88.30955505371094,281.3626708984375,61012.174478056106,17046.332660045788,63348.74025343917,57836.21940567473,14849.679279876505,59712.15328437369,61265.71391911972,15603.450127574763,63221.47861212305,False,False
1528497993958333297,312.5765075683594,226.11439514160156,194.04745483398438,213.82533264160156,73.94071197509766,225.2405242919922,328.1252746582031,280.32037353515625,208.36434936523438,280.146728515625,88.29100799560547,281.3530578613281,61064.767710039065,16990.744486102554,63384.47170776967,58042.06796891006,14812.965540197776,59902.46741330996,61394.80756125705,15706.748989164042,63372.11026384076,False,False
1528497993966666630,312.568115234375,226.19741821289062,194.06246948242188,213.8958740234375,73.95887756347656,225.5081329345703,328.1092529296875,280.3067626953125,208.34658813476562,280.14666748046875,88.27113342285156,281.3424377441406,61086.48560656188,16988.023738077998,63404.66602929309,58069.670513053294,14784.632977138728,59922.21629548818,61475.85720468088,15684.004659389311,63445.007850941736,False,False
1528497993974999963,312.49884033203125,226.5568084716797,194.05259704589844,213.85862731933594,73.98835754394531,225.7437286376953,328.0877990722656,280.28173828125,208.32839965820312,280.1307678222656,88.2490463256836,281.3411865234375,61163.858393847644,17064.551294411838,63499.73609789461,58058.408177399935,14772.79293248402,59908.38147638133,61553.914951644394,15644.927305251513,63511.0084651541,False,False
1528497993983333296,312.4778137207031,226.81663513183594,194.00743103027344,213.98355102539062,74.00751495361328,225.9158477783203,328.06512451171875,280.2718200683594,208.30850219726562,280.110595703125,88.22941589355469,281.3384704589844,61232.32863165941,17081.75605947013,63570.31115018064,58081.6152224017,14805.974491867508,59939.05994839222,61610.83735773666,15614.99923770603,63558.81906639738,False,False
1528497993991666629,312.49322509765625,226.88671875,194.03619384765625,214.51499938964844,73.97967529296875,226.3738250732422,328.0458984375,280.2807312011719,208.2862548828125,280.1041564941406,88.21092224121094,281.32611083984375,61263.51503468772,17050.54441424858,63591.97543108463,58237.71893782534,14790.562454758303,60086.54295937857,61730.4699221979,15656.036227965873,63684.86780379433,False,False
1528497994000000000,312.48114013671875,226.89804077148438,194.03128051757812,214.7862091064453,73.91390228271484,226.47608947753906,328.02947998046875,280.2825927734375,208.2660675048828,280.106201171875,88.19227600097656,281.3109130859375,61268.26860098155,17046.8746150429,63595.571162644774,58315.71995374732,14793.824735815513,60162.94909691437,61742.116999515725,15713.051963400303,63710.195523058996,False,False
