,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1538482477558333312,144.05934143066406,119.3755874633789,30.652246475219727,107.23417663574219,265.04736328125,122.2042007446289,168.71351623535156,283.8399963378906,48.803955078125,283.9623107910156,288.79095458984375,284.114501953125,30794.811465194205,14134.20151977206,33883.56630843901,28935.096115736713,9486.358981099855,30450.464593257286,31781.165281654405,13979.804561106332,34719.98563113995,False,False
1538482477566666645,144.05517578125,119.50065612792969,30.455184936523438,107.19693756103516,265.03289794921875,122.19432067871094,168.664306640625,283.8348388671875,48.75762939453125,283.95306396484375,288.7428894042969,284.1161804199219,30837.628485840833,14124.513593944572,33918.449476594105,28899.058307174862,9558.817566057483,30438.898868103977,31786.975621279944,13960.118519003428,34717.38366024243,False,False
1538482477574999978,144.00332641601562,119.86504364013672,30.407121658325195,107.15286254882812,265.1209411621094,122.42149353027344,168.6171417236328,283.8341064453125,48.70916748046875,283.96478271484375,288.69305419921875,284.1170349121094,30930.421913660306,14170.075113532426,34021.78755562659,28888.434846832726,9555.080708961445,30427.639330951497,31879.73132337228,13909.437928987347,34782.03175133327,False,False
1538482477583333311,143.90745544433594,119.87821197509766,30.557100296020508,107.29824829101562,265.03375244140625,122.72669982910156,168.57192993164062,283.8387756347656,48.66050720214844,283.98345947265625,288.64459228515625,284.1163024902344,30921.786373646843,14199.210609092603,34026.08491229662,28962.53322740181,9468.32121841099,30470.927745038643,31949.69533799107,13965.677608686181,34868.656172273215,False,False
1538482477591666644,144.01205444335938,119.86505889892578,30.56459617614746,107.74110412597656,264.8963317871094,122.7794189453125,168.52381896972656,283.8475646972656,48.61180877685547,283.9813232421875,288.5987854003906,284.1152038574219,30957.08320228469,14115.63287759322,34023.40506075439,29091.163111128906,9478.801294511832,30596.461317269135,31940.915273811934,14022.712962345906,34883.49964314327,False,False
1538482477599999977,144.10736083984375,120.19717407226562,30.387557983398438,107.8680191040039,264.897216796875,122.61714172363281,168.47573852539062,283.85137939453125,48.564937591552734,283.9748229980469,288.55364990234375,284.1171569824219,31078.600991797146,14077.201597489362,34118.133659737185,29103.13037567474,9555.892086639931,30631.801632209448,31910.156412938108,13978.649426321737,34837.633703829255,False,False
1538482477608333310,143.93214416503906,120.50965881347656,30.30551528930664,107.46849060058594,264.9707336425781,122.60641479492188,168.43063354492188,283.851318359375,48.52234649658203,283.98431396484375,288.50823974609375,284.13262939453125,31127.26042107922,14184.518725231397,34206.8255292438,28989.742879000187,9540.779998182414,30519.365576044656,31938.047734183412,13911.92495218451,34836.48301631771,False,False
1538482477616666643,143.7610626220703,120.34746551513672,30.35456085205078,107.24639892578125,264.9073486328125,122.76329040527344,168.3873291015625,283.860595703125,48.481239318847656,283.9875183105469,288.4667053222656,284.1464538574219,31054.71332661009,14235.182262072234,34161.903252488,28945.105220623747,9475.638414925586,30456.63867867552,31975.15369310867,13942.598297651566,34882.75363252731,False,False
1538482477624999976,143.74835205078125,120.03746795654297,30.321672439575195,107.51054382324219,264.7662353515625,122.71282196044922,168.34483337402344,283.8789978027344,48.437705993652344,283.98699951171875,288.42608642578125,284.15118408203125,30984.10630837017,14183.329823696828,34076.11610228126,29018.107500667436,9493.56822091096,30531.5967562357,31938.04642894028,13993.137936540965,34868.99366210913,False,False
1538482477633333309,143.72889709472656,120.2060317993164,30.20306396484375,107.79141998291016,264.7850646972656,122.66287231445312,168.3035888671875,283.8809814453125,48.39667892456055,283.99993896484375,288.38275146484375,284.16265869140625,31033.232146559127,14191.545263689206,34124.206282836385,29082.328626667644,9558.191993463939,30612.756696080323,31941.493203695758,13953.35954000354,34856.20791959949,False,False
