,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1538482477558333312,151.05322265625,4.357224941253662,348.19610595703125,4.589922904968262,238.18003845214844,1.3733347654342651,138.50717163085938,122.76750946044922,18.640216827392578,122.72254943847656,258.6814270019531,122.9730453491211,522.152555093511,-116.19881551481998,534.9256541966641,485.62317994931044,285.416217532566,563.2870406237635,158.18672430509696,59.14796227393925,168.88315838927247,False,False,False
1538482477566666645,150.85354614257812,4.382148742675781,348.32684326171875,4.589624404907227,239.6040802001953,1.3989930152893066,138.45802307128906,122.76673889160156,18.593589782714844,122.71562957763672,258.6337890625,122.974609375,525.4412386351491,-115.48270837673982,537.9821104762377,486.445314293709,283.87708973583955,563.2186483730765,162.6385370440681,56.09528546516421,172.04061957355586,False,False,False
1538482477574999978,150.6678466796875,4.397665023803711,348.734619140625,4.651937961578369,238.88888549804688,1.471347451210022,138.40951538085938,122.76704406738281,18.54446029663086,122.71375274658203,258.5845031738281,122.97937774658203,527.5790132722653,-114.62896604319948,539.8883357708983,495.32104337906406,283.78602839942704,570.8567648095668,170.3594234975673,60.982804420324975,180.94539399882797,False,False,False
1538482477583333311,150.65159606933594,4.384147644042969,348.8992614746094,4.68113899230957,237.44979858398438,1.5047338008880615,138.3621826171875,122.76715850830078,18.496253967285156,122.71937561035156,258.5357360839844,122.98248291015625,525.8957798356631,-114.56203819827132,538.2293487400166,499.510562933979,283.7268133471687,574.4664542815008,172.6649007607292,66.57715660974905,185.05589895205048,False,False,False
1538482477591666644,150.99827575683594,4.357120513916016,349.1153869628906,4.684195518493652,236.68838500976562,1.4941073656082153,138.31423950195312,122.76970672607422,18.447635650634766,122.72345733642578,258.4892272949219,122.97783660888672,521.8680326372966,-117.45526268300402,534.922407663631,501.159902292108,281.608843872953,574.8606688693326,170.60092461375297,68.23841076557191,183.74209148390128,False,False,False
1538482477599999977,151.6341552734375,4.329073905944824,349.2239074707031,4.682535171508789,236.15280151367188,1.4479825496673584,138.2677459716797,122.77330017089844,18.4000186920166,122.7237777709961,258.4447937011719,122.97444152832031,517.0973373783988,-122.86964351814747,531.4946901165677,501.7488553316033,280.14348024202417,574.6584057931177,164.75676730493154,67.54477618821042,178.06484538809676,False,False,False
1538482477608333310,152.06808471679688,4.303393363952637,348.81134033203125,4.661571025848389,235.6208953857422,1.3837064504623413,138.22181701660156,122.77708435058594,18.35602378845215,122.7226791381836,258.4017639160156,122.98068237304688,513.004712932825,-126.4453867057941,528.3580900397646,497.69366255474654,282.0941330421723,572.0804852850451,156.89469151117473,65.89081859959184,170.16916348184532,False,False,False
1538482477616666643,152.26071166992188,4.299870491027832,348.0604248046875,4.630335807800293,234.69076538085938,1.3091775178909302,138.17807006835938,122.78317260742188,18.312847137451172,122.7217025756836,258.36077880859375,122.98571014404297,512.0845611679227,-128.46183367232183,527.9517406894302,490.85611140700337,286.2866343125909,568.2426938304052,147.4648009356436,64.64049348995475,161.01012674243157,False,False,False
1538482477624999976,152.20753479003906,4.2929253578186035,347.4012451171875,4.582768440246582,234.7501678466797,1.243836522102356,138.13699340820312,122.79167938232422,18.269262313842773,122.72736358642578,258.3190612792969,122.98773956298828,511.31994202172376,-128.15524635601466,527.1355141495114,482.76353110641844,288.5621292820673,562.4310885985396,140.2153229117017,61.16793515858658,152.97664223925764,False,False,False
1538482477633333309,151.931884765625,4.262111663818359,347.4421691894531,4.555395126342773,235.67333984375,1.2578761577606201,138.09591674804688,122.79581451416016,18.228853225708008,122.732666015625,258.27655029296875,122.99420928955078,508.18356613565777,-125.16017218451587,523.3694733088778,480.30738181712024,286.1693900719104,559.0957886106335,142.82789053171038,59.46290259101734,154.7114834079457,False,False,False
1538482477641666642,151.61868286132812,4.2511420249938965,348.02581787109375,4.575436115264893,235.4848175048828,1.335180401802063,138.05397033691406,122.79364776611328,18.188688278198242,122.72798919677734,258.2344970703125,122.9986572265625,507.4520092828183,-122.4347878397783,522.0132364208221,485.502694211254,282.1482771820191,561.5340741247746,151.44917546972783,63.506914035967505,164.22539657687594,False,False,False
1538482477649999975,151.16207885742188,4.252406597137451,348.5703125,4.597479343414307,235.00286865234375,1.4124808311462402,138.01458740234375,122.79247283935547,18.146276473999023,122.72604370117188,258.1924743652344,122.99551391601562,508.476448890271,-118.77055272121504,522.1635215808965,490.7123884645569,278.49120889970624,564.2304508150992,159.69269799891737,68.41008802719816,173.7288057233527,False,False,False
1538482477658333308,150.75645446777344,4.260740756988525,349.09454345703125,4.630472183227539,234.72378540039062,1.4832372665405273,137.97628784179688,122.78893280029297,18.104267120361328,122.72924041748047,258.1497497558594,122.98648834228516,510.2107450425968,-115.73132218101254,523.1718104893334,496.9946590990513,275.5989090707145,568.2943338217883,167.382246838937,72.5228395899231,182.4181427902295,False,False,False
1538482477666666641,150.40728759765625,4.2886962890625,349.0925598144531,4.658411502838135,234.70297241210938,1.5087131261825562,137.9340362548828,122.78730010986328,18.062705993652344,122.7314682006836,258.1065673828125,122.9859619140625,514.168130563029,-113.73651816349758,526.5974383251742,500.1939036730034,276.9214026828683,571.7336832262772,170.28523785500087,73.70168814641359,185.55053507593402,False,False,False
1538482477674999974,150.29934692382812,4.3211259841918945,348.7218933105469,4.6644062995910645,235.54306030273438,1.4884748458862305,137.88687133789062,122.78724670410156,18.018665313720703,122.72846221923828,258.06292724609375,122.99238586425781,518.1771389430656,-114.04692061517942,530.5791622604738,499.23655752328386,280.1215070652551,572.455412314539,169.11131454405043,70.1169089027529,183.07107259448094,False,False,False
