,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1519416715324999988,70.61856079101562,24.893291473388672,320.83148193359375,17.882793426513672,208.6672821044922,25.401718139648438,253.02175903320312,118.9211196899414,132.76400756835938,119.93724060058594,13.014719009399414,117.24392700195312,-2957.7344509320455,-124.13119348427489,-2960.338094783452,-2123.5867246175594,301.00131166578626,-2144.8128978063464,-2867.7520988706015,803.5274642475788,-2978.1971872891295,False,False,True
1519416715333333321,70.97562408447266,24.851329803466797,321.14617919921875,17.8840389251709,208.95108032226562,25.369977951049805,253.0244903564453,118.91744995117188,132.76492309570312,119.93523406982422,13.013887405395508,117.240966796875,-2953.367468200206,-105.65587214349365,-2955.256768123829,-2122.018730903195,312.6431575548214,-2144.9263946042192,-2860.074502430509,816.7212609607861,-2974.400742596482,False,False,True
1519416715341666654,71.1082763671875,24.798622131347656,321.37860107421875,17.897226333618164,208.9993896484375,25.35873794555664,253.02493286132812,118.91429901123047,132.76551818847656,119.93446350097656,13.012413024902344,117.2392349243164,-2947.2609552583326,-98.62846688479203,-2948.910767193592,-2122.286528198231,321.4613632269671,-2146.4942384780447,-2858.0547400143114,818.8310014859845,-2973.039035383292,False,False,True
1519416715349999987,71.17865753173828,24.785171508789062,321.337646484375,17.95346450805664,208.9010009765625,25.33491325378418,253.02365112304688,118.91111755371094,132.76608276367188,119.93368530273438,13.012428283691406,117.2398452758789,-2945.7045555564414,-94.88805869266818,-2947.2324428705033,-2129.1746593921334,320.9265800898173,-2153.225162403076,-2856.785238888173,813.1607149052844,-2970.2613099514706,False,False,True
1519416715358333320,71.11004638671875,24.770401000976562,321.1180114746094,17.96725082397461,208.74717712402344,25.29266929626465,253.02334594726562,118.91033935546875,132.76597595214844,119.9321060180664,13.014533996582031,117.23974609375,-2943.814676217243,-98.3404694795791,-2945.4567889971654,-2131.9964881120277,313.00238228208815,-2154.850230674114,-2854.218111273429,804.0394244766137,-2965.3061263272534,False,False,True
1519416715366666653,70.91034698486328,24.740375518798828,320.9392395019531,17.94999122619629,208.53286743164062,25.265586853027344,253.02285766601562,118.9142837524414,132.76577758789062,119.9332504272461,13.015471458435059,117.23944091796875,-2939.984570172609,-108.44716177232979,-2941.984034584399,-2130.9330453922507,306.0647153115281,-2152.8007928982697,-2854.151723321199,792.4596198413577,-2962.1232771133073,False,False,True
1519416715374999986,70.70378112792969,24.7467041015625,320.9086608886719,17.956634521484375,208.341552734375,25.31819725036621,253.0212860107422,118.91850280761719,132.765625,119.93669128417969,13.014307975769043,117.23927307128906,-2940.4340147496164,-118.99984510511436,-2942.8410011809315,-2131.9451578291687,305.05468111340195,-2153.659331106115,-2862.71051769847,784.612292964416,-2968.2870411084436,False,False,True
1519416715383333319,70.82539367675781,24.838010787963867,320.98419189453125,17.97909164428711,208.54473876953125,25.396480560302734,253.02120971679688,118.91568756103516,132.7652130126953,119.9366455078125,13.014344215393066,117.23600006103516,-2951.4603307605335,-113.16782440243347,-2953.629130499132,-2134.2039028832883,308.26513713805184,-2156.351941093337,-2868.6732748768673,797.1925766352653,-2977.38179651773,False,False,True
1519416715391666652,71.37271881103516,24.918933868408203,321.1231384277344,18.039064407348633,209.00048828125,25.371986389160156,253.02359008789062,118.91400146484375,132.7644805908203,119.93412780761719,13.015426635742188,117.23414611816406,-2961.9801995458424,-85.36757339154403,-2963.210138530238,-2140.517645621961,314.5061296525819,-2163.499456160789,-2859.4511643485694,819.1276621196805,-2974.463159654872,False,False,True
1519416715399999985,71.85575866699219,24.881813049316406,321.22540283203125,18.113624572753906,209.16587829589844,25.25336456298828,253.02613830566406,118.92195129394531,132.76409912109375,119.93309783935547,13.016104698181152,117.23664855957031,-2958.376444025746,-60.43909764462147,-2958.9937595558586,-2148.777292678543,319.6534171833365,-2172.4231081094476,-2843.7875054741717,823.4940067193517,-2960.619826217764,False,False,True
1519416715408333318,72.06167602539062,24.813255310058594,321.15594482421875,18.15430450439453,209.0992889404297,25.127777099609375,253.02734375,118.92769622802734,132.7633514404297,119.93402862548828,13.0166015625,117.23973846435547,-2950.564171625779,-49.733757568553315,-2950.983289943135,-2154.0024229443134,317.7908906765896,-2177.3188761058846,-2830.677148431648,816.1064761765749,-2945.974015348824,False,False,True
1519416715416666651,72.03226470947266,24.798582077026367,321.0042724609375,18.169837951660156,208.99465942382812,25.082897186279297,253.02740478515625,118.92296600341797,132.7632293701172,119.93755340576172,13.015777587890625,117.24068450927734,-2948.6761229781127,-51.21914568019537,-2949.120933279177,-2156.74259492311,312.36855506608174,-2179.245909701276,-2827.1154804352395,809.5347375694666,-2940.7360355952114,False,False,True
1519416715424999984,71.85118865966797,24.793481826782227,320.9234619140625,18.163450241088867,208.863037109375,25.11078453063965,253.02651977539062,118.9172134399414,132.7649383544922,119.93888092041016,13.014277458190918,117.23924255371094,-2947.751455401753,-60.4768812514294,-2948.371770314771,-2156.455738461551,309.15670956463896,-2178.5038955697523,-2832.0571014892107,803.99512220129,-2943.969358301634,False,False,True
1519416715433333317,71.76770782470703,24.80389976501465,320.96759033203125,18.175949096679688,208.772705078125,25.15959358215332,253.02499389648438,118.9153060913086,132.76577758789062,119.93826293945312,13.014337539672852,117.23822784423828,-2948.8532103579587,-64.719379226262,-2949.5633328148547,-2157.694191144675,310.99816653886046,-2179.991761931684,-2838.8046868031383,801.0733014292166,-2949.666164852926,False,False,True
1519416715441666650,71.83206176757812,24.820323944091797,321.2545166015625,18.217830657958984,208.79843139648438,25.253093719482422,253.02398681640625,118.9149398803711,132.76605224609375,119.93914794921875,13.01547908782959,117.23754119873047,-2950.8686973866247,-61.39582723705055,-2951.5073296230107,-2161.095387572297,322.5330606568595,-2185.031086598756,-2848.992530162204,805.2681408721716,-2960.610615333222,False,False,True
1519416715449999983,72.06542205810547,24.826377868652344,321.72314453125,18.207210540771484,209.14620971679688,25.322402954101562,253.02438354492188,118.9166259765625,132.7677459716797,119.9361572265625,13.01607608795166,117.23294067382812,-2951.855593874366,-49.409925200461544,-2952.2690913593397,-2157.0831273908093,339.9273287490558,-2183.702866075095,-2851.7546223014156,824.741700693961,-2968.6197632369585,False,False,True
