,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1520863088508333314,87.53307342529297,36.353126525878906,332.5489807128906,36.106651306152344,224.3890838623047,24.5855712890625,97.48399353027344,121.89251708984375,337.51361083984375,121.4737319946289,217.71632385253906,121.896240234375,4364.5121323043095,765.726921891673,4431.174096324947,4369.554741099251,379.56858743234534,4386.009683987067,2976.5877973655365,-348.234101779153,2996.8887041509147,False,False
1520863088516666647,87.40299224853516,36.440311431884766,332.47662353515625,35.89423370361328,224.36990356445312,24.48514747619629,97.43578338623047,121.88810729980469,337.4665222167969,121.47157287597656,217.66656494140625,121.892822265625,4373.719957222638,773.7860590476741,4441.64058984787,4343.604346645981,379.24450662356907,4360.129025155795,2964.1608024908764,-348.3839723729869,2984.563729463611,False,False
1520863088524999980,87.30479431152344,36.295875549316406,332.2700500488281,36.03977966308594,224.26087951660156,24.344511032104492,97.38169860839844,121.882080078125,337.40997314453125,121.45903778076172,217.61434936523438,121.88414764404297,4355.574081433228,774.0346190068215,4423.8168102074405,4359.755095263975,392.15999545256216,4377.356959709083,2947.2676467614087,-343.4362615083564,2967.209976959057,False,False
1520863088533333313,87.2411880493164,36.01953887939453,332.1542053222656,36.10195541381836,224.10690307617188,24.30965232849121,97.3257064819336,121.8818130493164,337.349365234375,121.44867706298828,217.56085205078125,121.8729019165039,4322.301568106332,768.7142706801607,4390.126703820948,4366.523280640645,397.012832350278,4384.5347243952265,2943.3727741963535,-337.75160992107527,2962.68787385452,False,False
1520863088541666646,87.24349975585938,36.064395904541016,332.247802734375,36.06352615356445,224.03225708007812,24.39026641845703,97.27239990234375,121.88397979736328,337.29449462890625,121.45072174072266,217.50790405273438,121.86917114257812,4328.506404102321,765.4838577525962,4395.672101833188,4362.961744221492,385.29265958811123,4379.9412798658295,2953.1711099757754,-337.7429202256569,2972.421552364016,False,False
1520863088549999979,87.18984985351562,36.36310577392578,332.4208679199219,36.12327575683594,223.97442626953125,24.445478439331055,97.22134399414062,121.87644958496094,337.24591064453125,121.4522705078125,217.45681762695312,121.86713409423828,4364.053456172634,771.9740091070984,4431.806227608467,4371.706266166358,369.02675287093086,4387.253858847544,2959.84652715155,-338.1534013062618,2979.100398963769,False,False
1520863088558333312,87.11653900146484,36.44929885864258,332.33575439453125,35.94898223876953,223.8433837890625,24.46466827392578,97.16497802734375,121.86537170410156,337.19158935546875,121.44233703613281,217.4009552001953,121.85730743408203,4373.77113950705,775.0270696068369,4441.9073537623635,4350.059126822154,369.554062936196,4365.728417146602,2962.3726376696895,-334.50480845853946,2981.198603128607,False,False
1520863088566666645,87.08346557617188,36.38495635986328,332.051513671875,35.83841323852539,223.66998291015625,24.587392807006836,97.10773468017578,121.86527252197266,337.1336975097656,121.43766784667969,217.342529296875,121.85431671142578,4366.372716934412,771.8164529319432,4434.06262249482,4335.02360283927,385.5318717028907,4352.1333230120945,2977.8286146550963,-330.1996514400038,2996.079950213243,False,False
1520863088574999978,87.00210571289062,36.431583404541016,331.94317626953125,35.91215133666992,223.57736206054688,24.74190330505371,97.05580139160156,121.86897277832031,337.0810546875,121.4416732788086,217.2894287109375,121.85787200927734,4371.703444275044,775.0743629142308,4439.879646199115,4343.708666721925,390.56035427519504,4361.231749366998,2996.8576041102633,-330.21733535718806,3014.9956862131507,False,False
1520863088583333311,86.98934173583984,36.501373291015625,331.93634033203125,35.90256118774414,223.47640991210938,24.80155372619629,97.00402069091797,121.86843872070312,337.02947998046875,121.44046783447266,217.2376708984375,121.85470581054688,4380.586666100838,773.5728553965189,4448.365374137647,4342.8091541473705,387.0612658141726,4360.023827095429,3004.287788534799,-328.42548838279924,3022.1860329501214,False,False
