,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1517609703299999989,317.7221374511719,239.00408935546875,203.35516357421875,252.6556396484375,78.24699401855469,271.59503173828125,335.1882019042969,281.04498291015625,215.18405151367188,281.31671142578125,95.11438751220703,281.45440673828125,64073.978304102544,20160.732602947457,67170.90020836517,69566.88968666887,14569.890011720596,71076.25366907567,73153.01334669869,22180.119069358738,76441.61853096262,False,False
1517609703308333322,317.61712646484375,239.37875366210938,203.2862548828125,253.0565948486328,78.19282531738281,271.98162841796875,335.1107177734375,281.03369140625,215.10659790039062,281.3144226074219,95.03559875488281,281.4555969238281,64162.134640902535,20222.353449335762,67273.49478588998,69678.89844490211,14582.501619663657,71188.46986684343,73266.98903042359,22180.3040032986,76550.75157869421,False,False
1517609703316666655,317.5332336425781,240.0164337158203,203.23971557617188,253.61068725585938,78.1513900756836,272.6239929199219,335.0340576171875,281.03363037109375,215.03012084960938,281.3240966796875,94.95884704589844,281.4619445800781,64330.48185173455,20284.340132980207,67452.68971587997,69841.49564493478,14578.442978103263,71346.79750056937,73455.377168586,22187.917877143733,76733.27918642666,False,False
1517609703324999988,317.50079345703125,240.81063842773438,203.1641082763672,253.9370880126953,78.13912200927734,273.1441345214844,334.959716796875,281.03704833984375,214.95712280273438,281.33245849609375,94.8858413696289,281.4670104980469,64558.999835359085,20304.500891261796,67676.71103256382,69932.79642266074,14600.824285093326,71440.74527395051,73620.37263136076,22152.620124394547,76881.06297883857,False,False
1517609703333333321,317.4298095703125,241.2940673828125,203.0836944580078,254.0328369140625,78.10470581054688,273.583984375,334.8856201171875,281.02862548828125,214.88482666015625,281.33001708984375,94.81166076660156,281.46124267578125,64687.76889793733,20341.138193128405,67810.54009506851,69956.48789507759,14616.114476286933,71467.0623504147,73752.79507612369,22136.65771750686,77003.28821837902,False,False
1517609703341666654,317.3905944824219,241.78280639648438,203.0370330810547,254.7046356201172,78.02751922607422,274.2021789550781,334.8072814941406,281.0178527832031,214.8079071044922,281.3196716308594,94.73291015625,281.4532775878906,64830.21081772737,20337.294111003306,67945.28509343695,70146.64011709263,14617.185655400097,71653.42445550906,73917.96176979864,22184.032427780527,77175.10198864806,False,False
1517609703349999987,317.3469543457031,242.1186981201172,202.96133422851562,255.14996337890625,77.96437072753906,274.3855285644531,334.7314453125,281.0220947265625,214.73243713378906,281.31915283203125,94.6570053100586,281.46142578125,64932.688676328304,20329.37047054492,68040.70371818355,70269.09701904963,14642.996170982355,71778.5715428777,73974.47023907199,22183.039651593033,77228.94208349288,False,False
1517609703358333320,317.1951904296875,241.84129333496094,202.85488891601562,254.50633239746094,77.93133544921875,274.0129699707031,334.660888671875,281.0221862792969,214.66224670410156,281.3271789550781,94.58524322509766,281.47247314453125,64829.468259205314,20397.990426000197,67962.76898560347,70084.58224955128,14650.82520248361,71599.54851958109,73891.88491684938,22103.84995850513,77127.10833133198,False,False
1517609703366666653,317.0111999511719,240.96739196777344,202.78724670410156,253.2213897705078,77.881591796875,273.29315185546875,334.58917236328125,281.02093505859375,214.59091186523438,281.33636474609375,94.51242065429688,281.4748840332031,64554.96692668109,20450.729255586582,67716.88180941436,69733.9578384202,14572.838370603391,71240.38527398836,73707.2801480473,22016.285363539668,76925.15822558662,False,False
1517609703374999986,316.8887634277344,240.22377014160156,202.76097106933594,252.4986114501953,77.78031921386719,272.86767578125,334.5149841308594,281.0208435058594,214.51576232910156,281.3445739746094,94.4363784790039,281.4695739746094,64338.53923098617,20441.798144789074,67507.88651535056,69549.31321152407,14472.345619681473,71039.11426763562,73581.45392534931,22013.998643895844,76803.94845359027,False,False
1517609703383333319,316.8001403808594,240.2545623779297,202.7346649169922,252.6048583984375,77.71341705322266,273.2120361328125,334.4391174316406,281.0191955566406,214.44003295898438,281.3559265136719,94.35830688476562,281.4776611328125,64341.85558138676,20458.62411020616,67516.14384825854,69593.8495813178,14418.99341116183,71071.87397654726,73680.7265094212,22028.050569023362,76903.08492399752,False,False
1517609703391666652,316.67999267578125,240.1616668701172,202.67062377929688,252.39675903320312,77.67526245117188,273.188232421875,334.3647766113281,281.02490234375,214.3666534423828,281.3657531738281,94.28401184082031,281.4963073730469,64301.91278640553,20502.543694987504,67491.4089788869,69541.29315517977,14396.284001355718,71015.80420401042,73693.06721396756,21981.111489466988,76901.4786445275,False,False
1517609703399999985,316.5722961425781,239.3616485595703,202.5722198486328,251.71737670898438,77.5550308227539,272.342529296875,334.29107666015625,281.03607177734375,214.29263305664062,281.3663635253906,94.21215057373047,281.4999694824219,64078.12317775883,20473.08299358332,67269.25744533073,69348.14118417208,14387.078336629638,70824.8029207578,73447.36694588384,21975.363808357575,76664.4136858359,False,False
1517609703408333318,316.4841003417969,238.23443603515625,202.50958251953125,250.77587890625,77.41781616210938,271.401611328125,334.2179260253906,281.0536804199219,214.21737670898438,281.3768615722656,94.1386489868164,281.4978332519531,63775.00641496028,20394.69419847415,66956.66505044512,69094.49154196466,14318.583915559271,70562.52976466715,73168.66040881912,21980.65212923171,76398.96552995592,False,False
1517609703416666651,316.382080078125,237.52679443359375,202.4859161376953,250.18214416503906,77.31683349609375,271.0857849121094,334.1449890136719,281.05328369140625,214.14291381835938,281.3943176269531,94.06180572509766,281.49700927734375,63575.15230552055,20366.359223520005,66757.68554025516,68947.81838454834,14224.448340743495,70399.83373976918,73074.04469969637,21985.798202664082,76309.83771036007,False,False
1517609703424999984,316.2644348144531,236.847412109375,202.48989868164062,249.66925048828125,77.2225341796875,270.8680114746094,334.06842041015625,281.0487060546875,214.06674194335938,281.4025573730469,93.98396301269531,281.5027160644531,63377.70454849065,20353.21805252042,66565.65870574117,68828.27640905278,14099.428657342616,70257.56558481418,73010.50893252091,21989.552667017433,76250.08092508001,False,False
1517609703433333317,316.44732666015625,236.92037963867188,202.5983123779297,250.71661376953125,77.19264221191406,271.14263916015625,333.984375,281.0585632324219,213.97900390625,281.3897399902344,93.90389251708984,281.4875793457031,63493.62179446979,20064.608734437614,66588.50150172506,69161.92755961974,13921.23753452699,70549.08275984041,73099.85147868397,21946.652833277327,76323.28515459783,False,False
1517609703441666650,316.81585693359375,239.65467834472656,202.681396484375,254.30084228515625,77.28939819335938,273.5140075683594,333.8907775878906,281.055908203125,213.87994384765625,281.3698425292969,93.8115234375,281.4543762207031,64387.404556467896,19777.305388399298,67356.36327730492,70190.23236376046,13896.190949252263,71552.58794884197,73803.1385141053,21892.489478108706,76981.71438777728,False,False
1517609703449999983,316.7903747558594,242.67059326171875,202.60882568359375,256.59576416015625,77.39585876464844,276.270751953125,333.7974853515625,281.03717041015625,213.78768920898438,281.3650207519531,93.714599609375,281.44769287109375,65216.989889341756,19947.68526453673,68199.45687202737,70827.25881416221,13997.024239678138,72197.07250778563,74623.25322972822,21847.8645180345,77755.76574496925,False,False
1517609703458333316,316.63702392578125,243.7738800048828,202.51654052734375,257.0430603027344,77.38770294189453,277.4485778808594,333.7117919921875,281.02410888671875,213.70632934570312,281.36419677734375,93.62818908691406,281.4580383300781,65486.74326144018,20114.788607647846,68506.3373982301,70947.84175356416,14034.911458943756,72322.71419926919,74974.04773496375,21839.435777430674,78090.13246781658,False,False
1517609703466666649,316.5770263671875,243.91651916503906,202.42160034179688,257.2106628417969,77.29536437988281,277.528564453125,333.6320495605469,281.02386474609375,213.62779235839844,281.3602600097656,93.55098724365234,281.4634704589844,65531.936504767546,20103.958902256523,68546.36289117392,70989.08578008828,14064.190320505792,72368.85897445213,74991.33560969419,21865.965955010754,78114.15290247649,False,False
1517609703474999982,316.5061340332031,243.98341369628906,202.31825256347656,257.39288330078125,77.20486450195312,277.40850830078125,333.5533752441406,281.020263671875,213.54698181152344,281.3526611328125,93.47319030761719,281.4544372558594,65551.79944159217,20100.311623185647,68564.28324849531,71031.91787294956,14101.715379118534,72418.17267332226,74951.64192810032,21872.42342324203,78077.85559378377,False,False
1517609703483333315,316.4546813964844,244.4827423095703,202.26351928710938,258.0478515625,77.14375305175781,277.949951171875,333.47064208984375,281.0091552734375,213.46240234375,281.34295654296875,93.38926696777344,281.4366760253906,65694.34511942124,20104.78940747254,68701.88889534585,71217.56568868252,14100.014973795327,72599.94548815489,75101.91148681472,21883.83128761592,78225.31035923213,False,False
1517609703491666648,316.40264892578125,245.62098693847656,202.19174194335938,259.0797119140625,77.10099792480469,279.1184997558594,333.3830261230469,280.9938049316406,213.37652587890625,281.3302307128906,93.30125427246094,281.42510986328125,66009.12545072459,20156.297420438565,69017.97569090733,71502.59158744827,14138.161966492245,72886.95512581244,75431.8875195865,21915.35515568986,78550.95445866697,False,False
