,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1529627875541666646,4.29819917678833,2.3963146209716797,243.7600555419922,2.1904125213623047,128.51040649414062,2.2946479320526123,68.55006408691406,120.52490234375,308.9548034667969,120.38878631591797,188.900146484375,120.99394989013672,125.46609428537008,260.13977342001914,288.815585677512,110.63192034622988,239.37178398282944,263.7011049779976,137.1805137510995,241.3807215104448,277.6385169062796,False,False,False
1529627875549999979,4.2219061851501465,2.393798589706421,243.7340087890625,2.1864993572235107,128.38180541992188,2.289182186126709,68.55689239501953,120.5312728881836,308.9606018066406,120.38671112060547,188.9109649658203,120.99846649169922,124.963834117869,260.06193678181626,288.5275910552536,110.29955288213141,239.00136995305087,263.22546648345633,136.27247827545025,241.14706234791436,276.98753404144736,False,False,False
1529627875558333312,4.195693492889404,2.3902297019958496,243.59552001953125,2.18684983253479,128.427490234375,2.2896807193756104,68.5658187866211,120.53400421142578,308.96795654296875,120.38905334472656,188.92074584960938,120.99659729003906,124.62107110542807,259.75657577118807,288.1039569666427,109.71054719887995,239.32436801470692,263.2727811459372,136.45116642532662,241.1103940988671,277.04357592505767,False,False,False
1529627875566666645,4.207770347595215,2.3896894454956055,243.51315307617188,2.1896259784698486,128.65573120117188,2.2970387935638428,68.56973266601562,120.52791595458984,308.9727783203125,120.38758850097656,188.92340087890625,120.98992919921875,124.62360632918015,259.6669936563834,288.02428864426474,109.48371306174057,239.7921502981088,263.6037912670763,137.83335813076712,241.3310836492983,277.9185610011482,False,False,False
1529627875574999978,4.203943729400635,2.389817476272583,243.6842498779297,2.194526195526123,128.61831665039062,2.3010895252227783,68.56623077392578,120.521240234375,308.96795654296875,120.38629150390625,188.91497802734375,120.98331451416016,124.62190859220709,259.6672289296058,288.02376617415575,110.46491635328776,239.98816262133175,264.1908702875662,137.94653265575616,241.8132757179598,278.39343775526686,False,False,False
1529627875583333311,4.204690933227539,2.389808177947998,243.85711669921875,2.1956393718719482,128.41209411621094,2.2995970249176025,68.56402587890625,120.52458953857422,308.96295166015625,120.3931884765625,188.90875244140625,120.98651123046875,124.63826616934392,259.66701328088806,288.0306497231104,111.27219893400375,239.779370287889,264.34002472434076,137.0163146247771,242.14256349545693,278.22022128074605,False,False,False
1529627875591666644,4.204793930053711,2.3897852897644043,243.74636840820312,2.1945972442626953,128.33514404296875,2.295802593231201,68.56936645507812,120.53341674804688,308.96844482421875,120.39517211914062,188.9166717529297,120.99430084228516,124.62246189060357,259.6949373461601,288.0489862695249,110.734748594662,239.89466316886663,264.2189129551989,136.44078417809516,241.96095081760382,277.77902963991437,False,False,False
1529627875599999977,4.205092430114746,2.389791488647461,243.78123474121094,2.1959168910980225,128.3624725341797,2.2855563163757324,68.57809448242188,120.53849792480469,308.97857666015625,120.39253234863281,188.92800903320312,120.99628448486328,124.58982855884688,259.724891475409,288.0618763950479,110.90251759289966,239.98579856943255,264.37199534642787,135.90129486868938,240.84709606822588,276.5438222623743,False,False,False
1529627875608333310,4.204418659210205,2.3897926807403564,244.03616333007812,2.1977453231811523,128.32052612304688,2.2815470695495605,68.58653259277344,120.54075622558594,308.9876708984375,120.39571380615234,188.93687438964844,120.99590301513672,124.5509178874578,259.7496979145775,288.0674169588128,112.02734111425798,239.71351136890547,264.5991169485278,135.44920459068948,240.54406746263112,276.05784795168796,False,False,False
1529627875616666643,4.204407691955566,2.389847993850708,244.08554077148438,2.197700023651123,128.25167846679688,2.2918541431427,68.59365844726562,120.53997039794922,308.99481201171875,120.39990997314453,188.94461059570312,120.9937515258789,124.52063250385484,259.76952900754543,288.07220643436267,112.2056164398432,239.63427631984354,264.6028849955728,135.7355988122113,241.80809386241557,277.300030728964,False,False,False
1529627875624999976,4.207773208618164,2.3895957469940186,243.95733642578125,2.1941916942596436,128.23971557617188,2.2956581115722656,68.59797668457031,120.53504943847656,308.99847412109375,120.40217590332031,188.94674682617188,120.98894500732422,124.49808764195588,259.7335769227394,288.03004150189736,111.47765841012745,239.51343586340477,264.1854543378541,135.89588494173594,242.23326775486677,277.7492530166346,False,False,False
1529627875633333309,4.1869916915893555,2.391758680343628,243.75119018554688,2.194084644317627,128.31625366210938,2.2958948612213135,68.60023498535156,120.5335464477539,309.001708984375,120.40430450439453,188.94683837890625,120.99002838134766,124.50467524404168,260.015519057251,288.28715598901726,110.59819979334341,239.91175465948922,264.1772356228357,136.234230140006,242.07886422929997,277.78038441975696,False,False,False
1529627875641666642,4.185558319091797,2.3953359127044678,243.69363403320312,2.1978096961975098,128.33213806152344,2.2998499870300293,68.6046371459961,120.5396728515625,309.0079345703125,120.40393829345703,188.95387268066406,120.99775695800781,124.67070430056069,260.43034574756126,288.7330072869954,110.51804189812276,240.44151657906707,264.6249430417265,136.51509494507988,242.49029861374552,278.2766897705369,False,False,False
1529627875649999975,4.320931434631348,2.3985486030578613,243.7772674560547,2.1996665000915527,128.3590087890625,2.2992165088653564,68.61246490478516,120.54375457763672,309.01318359375,120.40135192871094,188.96420288085938,121.00098419189453,125.42237122204169,260.5099172959763,289.1300541495402,110.93814331387341,240.4879370722264,264.8428204033189,136.55111350147467,242.39056179568644,278.2074604429599,False,False,False
1529627875658333308,4.39400577545166,2.4008967876434326,243.75421142578125,2.196620225906372,128.6471405029297,2.2976863384246826,68.61609649658203,120.53951263427734,309.0144958496094,120.39531707763672,188.96868896484375,120.99815368652344,125.8566869927529,260.6034333248011,289.4029286677414,110.67681005710666,240.18994622623725,264.46278859714766,137.65450706051138,241.54507726093541,278.01580470013505,False,False,False
1529627875666666641,4.265430927276611,2.395906686782837,243.76248168945312,2.1921803951263428,128.81736755371094,2.295485496520996,68.61293029785156,120.53440856933594,309.0107421875,120.38924407958984,188.9646759033203,120.99112701416016,125.02028636370522,260.3250418664407,288.7891954786864,110.4978362034592,239.6691972187375,263.914940655357,138.24783895700708,240.88039329263506,277.73337726873433,False,False,False
1529627875674999974,4.191369533538818,2.3901188373565674,243.8819580078125,2.1936395168304443,128.6147003173828,2.2936291694641113,68.60861206054688,120.53087615966797,309.0052185058594,120.39083862304688,188.9553985595703,120.98381042480469,124.39841920860059,259.84017383789654,288.083117592314,111.09581687001332,239.5900951475919,264.09410106787254,137.31456656065853,241.13589114898534,277.49199662324827,False,False,False
1529627875683333307,4.218632698059082,2.391068935394287,243.83653259277344,2.1943390369415283,128.292724609375,2.294116258621216,68.60665893554688,120.53182983398438,309.0035095214844,120.39520263671875,188.9503936767578,120.98274993896484,124.58138894021221,259.8820270501591,288.1999140422704,110.9523686389198,239.7599105448792,264.1878930062376,136.0061489083395,241.94109569318965,277.54849364768415,False,False,False
1529627875691666640,4.273047924041748,2.3928871154785156,243.64405822753906,2.1883115768432617,128.20513916015625,2.2929041385650635,68.60757446289062,120.53784942626953,309.00482177734375,120.3907699584961,188.95449829101562,120.9822006225586,124.92515381779398,259.97609644961483,288.43346681960975,109.83423482540353,239.46538133961937,263.45251564525097,135.54652711908378,242.02938971579056,277.4005885001734,False,False,False
1529627875699999973,4.28663969039917,2.3913800716400146,243.58261108398438,2.1852471828460693,128.39671325683594,2.292884349822998,68.60792541503906,120.54019927978516,309.0043029785156,120.38108825683594,188.9593048095703,120.97846984863281,124.90894900351414,259.7885690969075,288.25743038919427,109.4172760181992,239.22730588473314,263.0624339811948,136.32937020882096,241.57672755973016,277.38964018146356,False,False,False
