,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1547052268391666652,164.93719482421875,0.835517406463623,60.39141845703125,0.7171972393989563,297.3451232910156,0.958416759967804,300.0889892578125,122.14863586425781,180.29827880859375,121.69522094726562,60.457435607910156,122.3038558959961,-72.35635225855542,71.97397520127238,-102.05731144037418,-43.516808140677256,75.65708446243396,-87.27947651142495,-64.03411518257928,98.18200917337586,-117.21806529940976,False,False,True
1547052268399999985,165.62864685058594,0.8406635522842407,58.58612823486328,0.7329397797584534,296.6790466308594,0.9515405893325806,300.1416015625,122.14994812011719,180.3472900390625,121.6930923461914,60.51228332519531,122.29627227783203,-71.99083439008425,73.22528007720867,-102.68700929799343,-46.949745910423204,75.8369234586299,-89.19370830234264,-64.7921314704355,96.66398318031221,-116.36986699642601,False,False,True
1547052268408333318,166.05133056640625,0.8378527760505676,61.180171966552734,0.6615118980407715,300.93243408203125,0.9200489521026611,300.19403076171875,122.1446304321289,180.397705078125,121.693603515625,60.56369400024414,122.29291534423828,-71.27392233349629,73.43938638110315,-102.33921768722985,-39.2950664954313,70.25974794609247,-80.5017666410422,-55.62946812324801,97.80129320879564,-112.5154686120459,False,False,True
1547052268416666651,165.8936309814453,0.8230264782905579,69.70893859863281,0.5521778464317322,308.872314453125,0.9355102777481079,300.2456359863281,122.13737487792969,180.44822692871094,121.68583679199219,60.61486053466797,122.28446197509766,-70.27157713596831,71.87932206152934,-100.52229351343613,-23.793855095664043,62.83826327822963,-67.19222330104549,-42.37734365172195,106.25981380282943,-114.39837098660153,False,False,True
1547052268424999984,165.89208984375,0.8197110891342163,74.95278930664062,0.5210834741592407,312.7652587890625,0.973772406578064,300.2956237792969,122.13407897949219,180.49598693847656,121.67816162109375,60.66278839111328,122.26948547363281,-70.05096838286225,71.52486809092014,-100.11465890068393,-16.99016988243745,61.08569479279877,-63.40447918682912,-36.58980864035364,113.30093025018304,-119.06265112072107,False,False,True
1547052268433333317,165.69229125976562,0.8261305689811707,74.56784057617188,0.5402474999427795,312.04937744140625,0.990352213382721,300.3460388183594,122.12821197509766,180.547607421875,121.67750549316406,60.70964050292969,122.2648696899414,-70.91028328770571,71.77256119202464,-100.89384924764045,-18.0969728884004,63.19586283797949,-65.73596814195571,-38.74196140346721,114.7201224920531,-121.08528431638342,False,False,True
1547052268441666650,165.1449432373047,0.8249463438987732,71.9571533203125,0.5944403409957886,308.7008056640625,1.0071316957473755,300.39642333984375,122.12347412109375,180.59967041015625,121.67350006103516,60.76060104370117,122.2648696899414,-71.54968048468122,70.92433581505476,-100.74531348041273,-23.120435062711316,68.53271143908961,-72.32763686643284,-46.246992904726895,114.12227412571505,-123.1368255411626,False,False,True
1547052268449999983,164.5898895263672,0.8396052122116089,64.91387176513672,0.6792692542076111,302.3631591796875,1.0008106231689453,300.44512939453125,122.12398529052734,180.64691162109375,121.66937255859375,60.81295394897461,122.26217651367188,-73.57798443444051,71.41357075504435,-102.53593458598061,-35.88324102914244,74.4499695058646,-82.64626395778396,-58.29151109288851,107.58431027648538,-122.36128506663952,False,False,True
1547052268458333316,163.8916473388672,0.8652166724205017,59.70718002319336,0.6581345200538635,301.01190185546875,0.9672042727470398,300.497802734375,122.12663269042969,180.69712829589844,121.67594909667969,60.866146087646484,122.26397705078125,-76.78203758114779,72.59353963537586,-105.66599875033444,-41.23176456393343,68.6484568813626,-80.07914236084162,-58.86640382178087,102.56125982615944,-118.25424100656164,False,False,True
1547052268466666649,164.17567443847656,0.8748536705970764,63.509429931640625,0.556393027305603,307.18511962890625,0.9634455442428589,300.55303955078125,122.12944793701172,180.7501220703125,121.67694091796875,60.92062759399414,122.26187896728516,-77.34531455247321,73.71323438698292,-106.84539581568923,-30.988378421164484,60.19167456888957,-67.70020151063363,-47.41333285372351,107.82897204218573,-117.79266252179058,False,False,True
1547052268474999982,165.5810089111328,0.8835407495498657,65.98370361328125,0.5799298882484436,308.8424072265625,0.9885830879211426,300.605224609375,122.1349868774414,180.8016815185547,121.67548370361328,60.97276306152344,122.2607192993164,-76.33701096214813,76.27251151041666,-107.91123785195761,-29.61799955875316,64.0464386650695,-70.56324966681177,-45.53162438268928,111.96066388428281,-120.86487941637824,False,False,True
