,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1507668449108333329,58.71270751953125,293.3034362792969,300.271728515625,303.3175964355469,178.138427734375,309.2565002441406,79.68222045898438,281.006103515625,319.7450256347656,280.7721252441406,199.71949768066406,281.5779724121094,76961.45639950133,29495.759408491813,82420.0557765886,80291.53650162298,28390.61862893421,85163.12617515307,80975.35413681577,32029.46731581861,87079.81829401013,False,False
1507668449116666662,58.75130081176758,293.1297912597656,300.3441162109375,303.2958068847656,178.1791229248047,309.33184814453125,79.72432708740234,281.0010986328125,319.78533935546875,280.77362060546875,199.76007080078125,281.57537841796875,76912.71513722364,29482.48823747422,82369.79338600114,80302.07548887722,28343.781940579694,85157.4618134927,80994.4052420849,32036.803342889572,87100.23219802603,False,False
1507668449124999995,58.831661224365234,293.4031066894531,300.3932189941406,303.5445556640625,178.24081420898438,309.4184875488281,79.76472473144531,281.00921630859375,319.82525634765625,280.77838134765625,199.80125427246094,281.5769348144531,77007.21737064197,29457.126357910176,82448.97707330994,80373.8450418152,28354.623791622922,85228.74900624901,81029.00341081416,32016.952956200526,87125.10929892307,False,False
1507668449133333328,58.926292419433594,293.59930419921875,300.41668701171875,303.8435974121094,178.2646026611328,309.35687255859375,79.80648040771484,281.01690673828125,319.86688232421875,280.7781677246094,199.84396362304688,281.5710754394531,77087.99134438683,29406.502653798765,82506.36828657611,80443.96647859206,28408.03162609607,85312.64855622593,81000.6070561516,32036.661994091628,87105.94730090909,False,False
1507668449141666661,59.01329803466797,293.96234130859375,300.482421875,304.3469543457031,178.31390380859375,309.73370361328125,79.84516906738281,281.0076904296875,319.9062194824219,280.76654052734375,199.8833770751953,281.5611267089844,77205.58034372347,29376.802097700907,82605.67860443145,80586.99668111603,28416.789351371513,85450.4414916765,81101.94331268554,32060.55736615407,87208.9705691021,False,False
1507668449149999994,59.08771896362305,294.499755859375,300.58416748046875,304.9393310546875,178.41204833984375,310.3971252441406,79.88141632080078,280.9996337890625,319.9431457519531,280.7594909667969,199.92108154296875,281.5653076171875,77364.09860181564,29378.126443410747,82754.32354745269,80773.98107015505,28380.022213860095,85614.61136266962,81310.71091303603,32043.950229140642,87397.06205285713,False,False
1507668449158333327,59.14130783081055,294.6834411621094,300.6523132324219,305.0722351074219,178.48997497558594,310.5931396484375,79.92277526855469,281.0035400390625,319.984130859375,280.7647705078125,199.96337890625,281.5746154785156,77419.70130991674,29380.334059138735,82807.09015744552,80824.15536925997,28354.61429030926,85653.53607824072,81384.67187600126,32014.643093336123,87455.1438667737,False,False
1507668449166666660,59.162044525146484,294.4854431152344,300.69775390625,304.8241271972656,178.5240478515625,310.4906005859375,79.9692611694336,281.0089111328125,320.0309143066406,280.76605224609375,200.01025390625,281.5743713378906,77355.95878943933,29395.92197367916,82753.03371427582,80758.12770536683,28333.57614341931,85584.26682253741,81350.5800500169,32022.223754911472,87426.19566630945,False,False
1507668449174999993,59.183013916015625,294.0075378417969,300.73724365234375,304.5987854003906,178.511962890625,310.2506408691406,80.01691436767578,281.0142822265625,320.0784912109375,280.7645263671875,200.05776977539062,281.5718994140625,77218.22123941885,29384.743072919227,82620.31721581146,80693.99149902664,28323.866664825982,85520.53371496126,81253.66696728696,32081.734681947597,87357.86224395409,False,False
1507668449183333326,59.19444274902344,293.3040771484375,300.73602294921875,303.9613952636719,178.49996948242188,309.544677734375,80.06486511230469,281.0172424316406,320.1264953613281,280.77044677734375,200.10498046875,281.5799255371094,77015.57392262509,29363.841925257588,82423.50295421109,80502.51942937209,28334.366427161804,85343.37675124593,81037.96923363973,32093.40053460948,87161.56730685383,False,False
1507668449191666659,59.20043182373047,292.6596984863281,300.72637939453125,303.1429443359375,178.51290893554688,308.7271423339844,80.11071014404297,281.0105895996094,320.175048828125,280.76422119140625,200.15240478515625,281.58831787109375,76824.1549270678,29352.084307166264,82240.47442368697,80255.2336307674,28338.978546698367,85111.69267614931,80807.06917051971,32058.234480697825,86933.9566909764,False,False
1507668449199999992,59.24702072143555,292.498046875,300.74554443359375,302.95465087890625,178.54708862304688,308.4093017578125,80.15428161621094,281.0097961425781,320.2205505371094,280.7557678222656,200.198486328125,281.5911560058594,76783.04886970241,29331.745085491148,82194.81652444601,80189.94290613996,28357.386664008052,85056.26562283373,80718.03604481701,32042.32066155869,86845.33180494234,False,False
1507668449208333325,59.290740966796875,292.5099182128906,300.8112487792969,303.06365966796875,178.59841918945312,308.57623291015625,80.19906616210938,281.01416015625,320.2641296386719,280.7609558105469,200.242431640625,281.58624267578125,76786.81276307459,29334.817440492752,82199.42900396883,80231.22769616518,28337.13453504897,85088.44275982119,80764.44837462333,32048.69462726116,86890.82200421765,False,False
1507668449216666658,59.33153533935547,292.4712219238281,300.87457275390625,303.1163024902344,178.64523315429688,308.69329833984375,80.24386596679688,281.0172424316406,320.3078308105469,280.7711486816406,200.2852020263672,281.5845031738281,76775.44603609075,29336.62572358548,82189.45627564657,80257.77959741351,28315.600475006573,85106.31243431475,80796.85153714156,32054.952915549173,86923.2490461152,False,False
1507668449224999991,59.3826904296875,292.3626708984375,300.907470703125,302.9510498046875,178.7019805908203,308.4610595703125,80.28968811035156,281.0271911621094,320.353271484375,280.7853088378906,200.3306427001953,281.59722900390625,76752.39711093364,29319.63181525837,82161.86020324008,80211.87269566012,28319.15067209263,85064.20408217236,80746.034205684,32016.35083283172,86861.77963060886,False,False
1507668449233333324,59.42097091674805,292.26568603515625,300.9631652832031,302.8121032714844,178.76025390625,308.3870544433594,80.33817291259766,281.0333557128906,320.40045166015625,280.79241943359375,200.3791961669922,281.6021728515625,76723.39786917677,29324.213427781924,82136.40650619008,80181.32003245068,28294.964117900432,85027.34311137535,80733.50810535459,31995.53607358496,86842.4646105431,False,False
