,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1547713169433333317,104.34544372558594,1.442014455795288,351.5776672363281,1.303432822227478,232.30792236328125,1.5336089134216309,138.943359375,123.01765441894531,19.08786392211914,123.32582092285156,258.99957275390625,123.3750991821289,146.02248847308206,100.72632741833209,177.39323599014824,142.57105023455077,74.25004263158698,160.74692281899297,169.04642995262188,84.99063269058074,189.20915179999065,False,False,False
1547713169441666650,104.49581909179688,1.4419511556625366,352.65594482421875,1.331608533859253,231.79144287109375,1.568724513053894,138.8878936767578,123.01809692382812,19.03018569946289,123.32845306396484,258.943603515625,123.37215423583984,146.37751592693544,100.19703938595597,177.3860870267199,147.13127510675184,72.95417024372199,164.22522056763592,172.20871226826696,88.3215705242992,193.53692257802777,False,False,False
1547713169449999983,104.12460327148438,1.424340009689331,352.6515197753906,1.3407089710235596,231.13356018066406,1.5759960412979126,138.83099365234375,123.01325225830078,18.973283767700195,123.32299041748047,258.88494873046875,123.36811065673828,144.0389489066695,99.76106634136062,175.21269691350426,148.19744338871348,73.31379542392192,165.34023958616854,172.0638762027298,90.53250881760738,194.42765401742236,False,False,False
1547713169458333316,103.7452392578125,1.4213058948516846,351.65985107421875,1.3160666227340698,231.1997528076172,1.5435442924499512,138.77183532714844,123.0078125,18.91499900817871,123.31891632080078,258.82305908203125,123.36832427978516,143.16720423130286,100.34582753850155,174.83172901906073,144.27716842313484,74.32402696399852,162.29590972154165,168.71894887972834,88.29154055929902,190.4244728111771,False,False,False
1547713169466666649,102.56649017333984,1.426352620124817,351.9439697265625,1.263838291168213,231.4973907470703,1.5394197702407837,138.712646484375,123.00643157958984,18.858341217041016,123.3196029663086,258.76580810546875,123.3685073852539,141.67894363485527,103.48898981872887,175.450545975752,138.97433657167434,70.5495415968515,155.85603628048193,168.81054702956112,87.01181306494391,189.915919293956,False,False,False
1547713169474999982,101.91026306152344,1.4175608158111572,352.72607421875,1.2406245470046997,231.80526733398438,1.5656300783157349,138.6570281982422,123.00762939453125,18.805007934570312,123.32207489013672,258.7125549316406,123.36956024169922,139.72115486208926,104.32244820155239,174.3707954755082,137.4197188287864,67.25858486973833,152.99639329625552,172.24055217337443,87.41016761224786,193.15109426298935,False,False,False
1547713169483333315,102.13697814941406,1.4359718561172485,351.2931213378906,1.2422339916229248,232.54598999023438,1.5652498006820679,138.60494995117188,123.00623321533203,18.753293991088867,123.32234191894531,258.6590270996094,123.37139892578125,142.04675120232037,104.98623680146049,176.63348902421149,135.93494469812768,70.64319969224826,153.19520505825858,173.39612750696503,84.9948154430255,193.10705757844696,False,False,False
1547713169491666648,102.45591735839844,1.475772500038147,349.03668212890625,1.2283179759979248,233.26197814941406,1.5290018320083618,138.55133056640625,123.00515747070312,18.700437545776367,123.32177734375,258.60479736328125,123.37187194824219,146.6810494901284,106.94367546995166,181.5276287581255,131.62632387542916,74.96801439506292,151.47835594334174,170.4820573676524,80.74243019580152,188.63581822716333,False,False,False
1547713169499999981,102.99040222167969,1.5095140933990479,347.1533203125,1.2201502323150635,233.48304748535156,1.4881336688995361,138.49559020996094,123.00849151611328,18.64702796936035,123.32585906982422,258.5495300292969,123.37572479248047,151.15768970864758,107.84038425079062,185.6830515513302,128.31057965450793,78.60944265828435,150.4760755945008,166.3075743173173,77.78555665854074,183.59956998857342,False,False,False
1547713169508333314,103.76768493652344,1.5248509645462036,345.46478271484375,1.2113609313964844,234.51605224609375,1.450770616531372,138.439453125,123.00908660888672,18.59152603149414,123.33020782470703,258.4918212890625,123.38145446777344,154.26258475545902,106.70406062829251,187.5705243635084,125.11489963354354,81.64461799730623,149.3973954198591,163.5537576628681,72.73596040565187,178.99818876674908,False,False,False
