,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1513213226058333331,243.62136840820312,43.88933181762695,135.8628692626953,38.784706115722656,21.56325340270996,39.692604064941406,234.1876220703125,120.17237854003906,114.27774047851562,120.1071548461914,354.3077697753906,120.36693572998047,5202.95487482439,-864.4923482324444,5274.285397057247,4331.641997758722,-1713.717997872077,4658.320703105128,4247.227471992791,-2187.980230130007,4777.677122440364,False,False
1513213226066666664,243.56787109375,44.069087982177734,135.90072631835938,38.73545455932617,21.624103546142578,39.6701774597168,234.1986541748047,120.16552734375,114.29044342041016,120.0979995727539,354.32086181640625,120.35897827148438,5224.940865641496,-862.0994887845103,5295.585196936503,4325.059844926918,-1713.3102959955763,4652.050605116384,4242.723048567556,-2190.1366633784014,4774.662026899983,False,False
1513213226074999997,243.59780883789062,44.027503967285156,135.9940185546875,38.60740280151367,21.53750228881836,39.685665130615234,234.2069091796875,120.16271209716797,114.29683685302734,120.09339141845703,354.3280029296875,120.35383605957031,5219.561959383766,-863.2411528456767,5290.464283577807,4308.001854116207,-1714.1166956207528,4636.493936292216,4247.776992071835,-2183.9511917811387,4776.322035045072,False,False
1513213226083333330,243.67213439941406,43.84296798706055,135.9982452392578,38.60212707519531,21.495445251464844,39.77033996582031,234.21807861328125,120.1646728515625,114.30607604980469,120.09245300292969,354.3384704589844,120.35468292236328,5196.8188870209915,-865.3658948425409,5268.375905006658,4307.5294256511925,-1713.4922311439495,4635.824131591013,4258.87474569447,-2184.723047306259,4786.546656300896,False,False
1513213226091666663,243.70751953125,43.84053421020508,135.9206085205078,38.76909637451172,21.563465118408203,39.76910400390625,234.23118591308594,120.15868377685547,114.31694793701172,120.09124755859375,354.351318359375,120.3497543334961,5195.934577030351,-867.2950860788211,5267.820886772446,4328.770956101433,-1714.2015887044467,4655.829150334466,4256.462429549306,-2188.6653887800762,4786.201896933373,False,False
1513213226099999996,243.62916564941406,44.12203598022461,135.90005493164062,38.80950164794922,21.675155639648438,39.695648193359375,234.24586486816406,120.15413665771484,114.33212280273438,120.09833526611328,354.3663024902344,120.34889221191406,5230.510331486731,-864.339200174539,5301.44514078452,4334.607437230804,-1713.3867738619324,4660.956540426182,4244.876737156115,-2191.774961324539,4777.327285704669,False,False
1513213226108333329,243.5471649169922,44.2551155090332,136.01589965820312,38.62590789794922,21.728168487548828,39.65559005737305,234.26296997070312,120.1571273803711,114.35432434082031,120.10083770751953,354.38665771484375,120.35166931152344,5247.908784792246,-857.8916311253664,5317.567551451939,4311.398964617979,-1712.365648084969,4639.003895757195,4239.442219500006,-2192.0304630045785,4772.616460938298,False,False
1513213226116666662,243.61114501953125,43.994285583496094,136.1636199951172,38.46921157836914,21.73497772216797,39.64742660522461,234.2787322998047,120.15827178955078,114.3709487915039,120.09194946289062,354.4027099609375,120.34644317626953,5216.308886206464,-857.2336632428485,5286.27732432884,4289.677806248491,-1715.1122660426308,4619.842612746754,4238.7389151330635,-2190.8002783762404,4771.42677303098,False,False
1513213226124999995,243.65992736816406,43.784603118896484,136.15167236328125,38.492164611816406,21.71017074584961,39.657135009765625,234.29254150390625,120.1600341796875,114.38136291503906,120.08969116210938,354.413330078125,120.34449005126953,5191.001693173952,-856.3292185827548,5261.1594073106535,4292.826014825459,-1714.428032735458,4622.512160394109,4241.0621540329075,-2188.6792601019247,4772.517689644592,False,False
1513213226133333328,243.66165161132812,43.8011474609375,136.1046600341797,38.596195220947266,21.64395523071289,39.63844299316406,234.3085479736328,120.16249084472656,114.39663696289062,120.09376525878906,354.4293212890625,120.34905242919922,5193.282704567247,-855.375790500094,5263.2549807634205,4306.440339298363,-1714.4393134560303,4635.162408746838,4242.358419741541,-2181.6459876021568,4770.449053996126,False,False
