,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1548092093749999971,38.06098175048828,2.581631660461426,276.90631103515625,2.3496530055999756,161.8660888671875,2.4489197731018066,103.45423889160156,122.3901138305664,343.5858154296875,122.5086669921875,223.5791473388672,122.60397338867188,131.56446565086713,287.27239053861217,315.9661927924681,113.95346791891835,264.3366693889311,287.85285761023994,142.28344713357728,264.3933785893118,300.24729469236627,False,False,False
1548092093758333304,37.92121124267578,2.5785396099090576,276.9133605957031,2.3539562225341797,162.00555419921875,2.453974723815918,103.48785400390625,122.39856719970703,343.615966796875,122.51394653320312,223.61436462402344,122.60783386230469,130.5470169991015,287.3445088257777,315.60955372056014,114.0602948697421,264.8782060398754,288.3924667890533,143.0634597792367,264.6876081656283,300.8765252399171,False,False,False
1548092093766666637,38.03528594970703,2.5736916065216064,276.9144287109375,2.354363203048706,162.034423828125,2.4640536308288574,103.52056884765625,122.39824676513672,343.6431884765625,122.51533508300781,223.64463806152344,122.60625457763672,130.7083585787563,286.6181949126418,315.0153403523928,113.96036595820411,264.9790506111746,288.4455967286158,143.64268457620142,265.7748229517981,302.108386754353,False,False,False
1548092093774999970,38.255523681640625,2.569418430328369,276.9079895019531,2.3517982959747314,161.950439453125,2.4674904346466064,103.54576110839844,122.39447784423828,343.6679992675781,122.51355743408203,223.67030334472656,122.60404205322266,131.46061511888897,285.6876431482118,314.4826271434031,113.69018169464535,264.74858245071846,288.1271756072765,143.33084900357267,266.4155033565678,302.5243010153372,False,False,False
1548092093783333303,38.23994827270508,2.573214292526245,276.9398193359375,2.3545944690704346,161.93540954589844,2.460869550704956,103.56973266601562,122.39573669433594,343.69561767578125,122.50775909423828,223.69825744628906,122.6040267944336,131.4586656904072,286.20344310136926,314.9504590061443,113.83944840181226,265.0424437497032,288.4560919815067,142.74686715734546,265.80777721559065,301.7125163322362,False,False,False
1548092093791666636,38.20676803588867,2.579728364944458,276.9613342285156,2.356214761734009,161.96221923828125,2.453029155731201,103.59422302246094,122.39458465576172,343.7232360839844,122.50015258789062,223.72625732421875,122.60436248779297,131.50134286397937,287.0577712388724,315.7447817520642,113.88246047288654,265.22049547446835,288.63666784225643,142.286957504333,264.9645878671496,300.75207580239294,False,False,False
1548092093799999969,38.336421966552734,2.5794174671173096,276.9642333984375,2.3537425994873047,161.96124267578125,2.4525539875030518,103.62020874023438,122.39225006103516,343.7505798339844,122.49850463867188,223.753662109375,122.60388946533203,132.00208733240476,286.7793328481779,315.70070764722374,113.64840017687582,264.9871704036499,288.32994874153513,142.12760552454077,264.9826755052185,300.6926579915835,False,False,False
1548092093808333302,38.45170593261719,2.580735683441162,277.00628662109375,2.35333251953125,162.00894165039062,2.462116241455078,103.64761352539062,122.3938217163086,343.7744445800781,122.49658966064453,223.78021240234375,122.59758758544922,132.51117480612484,286.72667064964725,315.8661031360134,113.71092167005544,264.9007773278502,288.27520798007026,142.77258787501077,265.94946094865594,301.849511557346,False,False,False
1548092093816666636,38.38465118408203,2.58426570892334,277.0333251953125,2.3521499633789062,162.08795166015625,2.467540979385376,103.6733627319336,122.39493560791016,343.7969665527344,122.49493408203125,223.80426025390625,122.59419250488281,132.2284016510133,287.33603074197015,316.30103503740247,113.67311643491443,264.75512555321103,288.12645471515134,143.33880039031558,266.39066352728264,302.50619384045785,False,False,False
1548092093824999969,38.18598556518555,2.580974578857422,277.0126647949219,2.3501904010772705,162.09585571289062,2.459994077682495,103.69915771484375,122.39364624023438,343.82586669921875,122.49674987792969,223.8295440673828,122.60009002685547,130.93338814032026,287.4822240070499,315.8948895597132,113.35123280011375,264.63662813495506,287.89068572627366,142.82670858128367,265.6320277282425,301.5954953894052,False,False,False
1548092093833333302,38.172264099121094,2.571650266647339,277.0362243652344,2.349184989929199,162.06820678710938,2.4534225463867188,103.72643280029297,122.3930435180664,343.85711669921875,122.49391174316406,223.858642578125,122.60272216796875,130.2547314616228,286.5354974068012,314.7521029990148,113.26461063045842,264.5324929952654,287.7608588247531,142.18576266312664,265.06907147269317,300.7962828152813,False,False,False
1548092093841666635,38.40572738647461,2.569715976715088,277.09991455078125,2.349102020263672,162.1320037841797,2.456207513809204,103.7503433227539,122.38945770263672,343.88287353515625,122.48553466796875,223.88442993164062,122.59607696533203,131.19922500211356,285.8336552978661,314.506144839961,113.42795853934413,264.4300216160127,287.7310169416014,142.5154512316643,265.2610920466612,301.1214054057801,False,False,False
1548092093849999968,38.56023406982422,2.5745866298675537,277.1380615234375,2.3491883277893066,162.2134246826172,2.457077741622925,103.77041625976562,122.38407897949219,343.90130615234375,122.48066711425781,223.90476989746094,122.58746337890625,132.1136578849242,286.0536482728966,315.0884134492553,113.51859638474905,264.39018428296544,287.73015356466203,142.83871180309657,265.1843051295248,301.20692767032597,False,False,False
1548092093858333301,38.442447662353516,2.5717885494232178,277.1634826660156,2.3499324321746826,162.26011657714844,2.4557464122772217,103.79515075683594,122.3841552734375,343.9234313964844,122.48636627197266,223.92828369140625,122.58771514892578,131.25897661320772,286.07032712477326,314.74616916305973,113.57505135927083,264.4797031314873,287.8346846017357,142.86881659526324,264.98338984533876,301.0443416662365,False,False,False
1548092093866666634,38.308837890625,2.5693955421447754,277.1105651855469,2.3554341793060303,162.36135864257812,2.456984758377075,103.8251953125,122.38448333740234,343.95562744140625,122.4894027709961,223.95753479003906,122.59475708007812,130.3203134533988,286.1783111705401,314.4541459148131,113.44983691965056,265.2743081953094,288.51572588958703,143.28209165868643,264.9524191840211,301.213449602692,False,False,False
1548092093874999967,38.36656951904297,2.571521043777466,277.2015380859375,2.3567843437194824,162.5010986328125,2.456111192703247,103.85320281982422,122.38318634033203,343.98712158203125,122.48497772216797,223.98715209960938,122.59918212890625,130.57530547678775,286.3443115821275,314.7109390787028,113.78623495041786,265.2987994287859,288.67067783643506,143.74513039791134,264.5919872954424,301.11722344307054,False,False,False
1548092093883333300,38.387638092041016,2.5680501461029053,277.3987731933594,2.3517773151397705,162.5238800048828,2.457303047180176,103.87999725341797,122.3847427368164,344.01312255859375,122.48684692382812,224.0140838623047,122.59796142578125,130.3721422050011,285.9744866038434,314.29015646604785,114.33691808659248,264.3986816671512,288.0617879984565,143.79427633298914,264.7281644916881,301.26034418964986,False,False,False
1548092093891666633,38.45296859741211,2.5606329441070557,277.33209228515625,2.351789712905884,162.4467010498047,2.4611566066741943,103.90769958496094,122.38421630859375,344.03851318359375,122.48619842529297,224.0404510498047,122.59490203857422,130.18227242628782,285.06185693613935,313.38105611850915,113.91189221403151,264.58206804805644,288.0617814295529,143.5367859853374,265.3965324289959,301.7252530968126,False,False,False
