,Duration (s),MaxVSlope (Volt pu/s),MeanVSlope (Volt pu/s),MinVSlope (Volt pu/s),Sag,Swell,VMax (Volt),VMax (pu),VMaxTime,VMean (Volt),VMean (pu),VMin (Volt),VMin (pu),VMinTime
1,1.658333267,3.2852689010132576,-0.0026655316941510063,-3.554602927167231,False,False,148.118,0.5344750440229785,8.333333000000001e-10,131.2219,0.4735064663260299,116.926,0.42192055656591904,5.33333312e-10
