,Duration (s),MaxVSlope (Volt pu/s),MeanVSlope (Volt pu/s),MinVSlope (Volt pu/s),Sag,Swell,VMax (Volt),VMax (pu),VMaxTime,VMean (Volt),VMean (pu),VMin (Volt),VMin (pu),VMinTime
1,1.349999946,0.2997776648985335,3.0841323549231195e-05,-0.30677247707949934,False,False,1.025,0.008535336292249915,9.9999996e-10,0.9338282208588958,0.007776134540706441,0.32,0.002664690354653632,6.583333070000001e-10
