,Duration (s),MaxVSlope (Volt pu/s),MeanVSlope (Volt pu/s),MinVSlope (Volt pu/s),Sag,Swell,VMax (Volt),VMax (pu),VMaxTime,VMean (Volt),VMean (pu),VMin (Volt),VMin (pu),VMinTime
1,1.349999946,0.5256101724554286,-0.00079570614757019,-0.7964093297471049,False,False,19.355,0.16117213066975328,5.8333331e-10,17.206981595092024,0.14328524340357587,16.92,0.1408955025023108,9.9999996e-10
