,Current,Voltage
1528509521633333309,2.2832586765289307,1.0131791973931183
1528509521641666642,2.287677526473999,1.013184279886623
1528509521649999975,2.2845537662506104,1.0131809127346763
1528509521658333308,2.2811238765716553,1.0131629969450717
1528509521666666641,2.286249876022339,1.013136822103522
1528509521674999974,2.2950732707977295,1.013122400528202
1528509521683333307,2.302736520767212,1.0131122355411923
1528509521691666640,2.3032443523406982,1.0131122355411923
1528509521699999973,2.298424005508423,1.01313104076716
1528509521708333306,2.2947354316711426,1.0131589944814368
1528509521716666639,2.2976653575897217,1.0131934919061008
1528509521724999972,2.3000388145446777,1.0131980661502549
1528509521733333305,2.2918624877929688,1.0131814209840266
1528509521741666638,2.286618947982788,1.0131742419619512
1528509521749999971,2.287777900695801,1.0131648393489672
1528509521758333304,2.291701316833496,1.0131664911593563
1528509521766666637,2.294008731842041,1.0131615357281891
1528509521774999970,2.292686939239502,1.0131218287476826
1528509521783333303,2.2947404384613037,1.0130816770489948
1528509521791666636,2.2906999588012695,1.013067573129519
1528509521799999969,2.282392740249634,1.013062109449001
1528509521808333302,2.2822206020355225,1.0130518173996539
1528509521816666636,2.2880289554595947,1.01304508309576
1528509521824999969,2.293970823287964,1.013050102058096
1528509521833333302,2.2982354164123535,1.0130428595048515
1528509521841666635,2.2948412895202637,1.0129908910087648
1528509521849999968,2.2842226028442383,1.0129696080672135
1528509521858333301,2.2828433513641357,1.0130021360256443
1528509521866666634,2.287031650543213,1.0130005477464241
1528509521874999967,2.2851526737213135,1.0129976253126587
1528509521883333300,2.2874338626861572,1.0130041690230462
1528509521891666633,2.290358066558838,1.012978121243834
1528509521899999966,2.2867021560668945,1.0129731658126668
1528509521908333299,2.285775661468506,1.0129676386009803
1528509521916666632,2.286911964416504,1.0129313623035896
1528509521924999965,2.289149284362793,1.0129170042594386
1528509521933333298,2.2886149883270264,1.0128853022062023
1528509521941666631,2.2852630615234375,1.0128055070581767
1528509521949999964,2.2857956886291504,1.0127352415854725
1528509521958333297,2.2822206020355225,1.0127241236309308
1528509521966666630,2.279972791671753,1.0127350509919661
1528509521974999963,2.286654472351074,1.0127192317309324
1528509521983333296,2.2892231941223145,1.0127429288568985
1528509521991666629,2.288771390914917,1.0127768545010432
1528509522000000000,2.291220188140869,1.0127302861543053
1528509522008333333,2.2919185161590576,1.0126541758140708
1528509522016666666,2.2879514694213867,1.012606908624476
1528509522024999999,2.2788503170013428,1.0125833385608474
1528509522033333332,2.2718160152435303,1.0125284476309953
1528509522041666665,2.281620979309082,1.0126317493114807
1528509522049999998,2.2362618446350098,1.0107303884913286
1528509522058333331,2.0908143520355225,0.9981986748500071
1528509522066666664,1.9674372673034668,0.978372502999403
1528509522074999997,1.9167593717575073,0.9670956570044209
1528509522083333330,1.8903400897979736,0.9634905172991165
1528509522091666663,1.9034994840621948,0.96130104262841
1528509522099999996,1.9905964136123657,0.968620087400022
1528509522108333329,2.1055285930633545,0.986243633627976
1528509522116666662,2.193521022796631,0.9995952170027933
1528509522124999995,2.242661952972412,1.005275094087933
1528509522133333328,2.2628660202026367,1.0085418032569855
1528509522141666661,2.2759268283843994,1.010437001553763
1528509522149999994,2.2877259254455566,1.0115884404572792
1528509522158333327,2.2918941974639893,1.0123418565881996
1528509522166666660,2.2934529781341553,1.0128494706269933
1528509522174999993,2.298818349838257,1.0131988920554496
1528509522183333326,2.295773983001709,1.0134727113930215
1528509522191666659,2.2933030128479004,1.0136319205020599
1528509522199999992,2.3008837699890137,1.0137529473786433
1528509522208333325,2.307392120361328,1.0138375708954985
1528509522216666658,2.302576780319214,1.0139333123668957
1528509522224999991,2.298560619354248,1.0140168558538811
1528509522233333324,2.30149245262146,1.0141016699642427
1528509522241666657,2.30387020111084,1.0141990632460287
1528509522249999990,2.308213710784912,1.0142751100550946
1528509522258333323,2.3112242221832275,1.0143437872485783
1528509522266666656,2.309083938598633,1.014404141858948
1528509522274999990,2.30790376663208,1.0144571903849047
1528509522283333323,2.311093807220459,1.0145228816134544
1528509522291666656,2.3167145252227783,1.0145873657497968
1528509522299999989,2.317267656326294,1.014646830923803
1528509522308333322,2.3174026012420654,1.0146878085276858
1528509522316666655,2.320178747177124,1.0147155716484557
1528509522324999988,2.317004442214966,1.0147534362250668
1528509522333333321,2.311676502227783,1.0148029270055698
1528509522341666654,2.3094606399536133,1.014874526632819
1528509522349999987,2.3117730617523193,1.0149261139418928
1528509522358333320,2.309645414352417,1.0149358342107209
1528509522366666653,2.302558660507202,1.0148563567185391
1528509522374999986,2.3056085109710693,1.0147861547770038
1528509522383333319,2.3150031566619873,1.0148526719107482
1528509522391666652,2.318179130554199,1.0148946660133318
1528509522399999985,2.3112542629241943,1.0148690629523012
1528509522408333318,2.3090004920959473,1.014860803900356
1528509522416666651,2.3189189434051514,1.0148745901639877
1528509522424999984,2.321420192718506,1.0149081981522883
1528509522433333317,2.3129184246063232,1.0149378672081228
1528509522441666650,2.3065032958984375,1.0149630890821404
1528509522449999983,2.30448842048645,1.0149880568314829
1528509522458333316,2.30558180809021,1.014987993300314
1528509522466666649,2.3112847805023193,1.0149579430574667
1528509522474999982,2.3148555755615234,1.0149336741509813
1528509522483333315,2.3142812252044678,1.0149575618704538
1528509522491666648,2.3158509731292725,1.0149677268574635
1528509522499999981,2.315873861312866,1.0149276386899444
1528509522508333314,2.3126938343048096,1.014913661832806
1528509522516666647,2.3123064041137695,1.0148802444380118
1528509522524999980,2.30662202835083,1.0148305630640022
1528509522533333313,2.2998015880584717,1.0148371067743898
1528509522541666646,2.2998526096343994,1.0148382503354283
1528509522549999979,2.2993409633636475,1.0148031175990764
1528509522558333312,2.3055572509765625,1.0147674766133736
1528509522566666645,2.312556266784668,1.0147674130822049
1528509522574999978,2.3093976974487305,1.0148007669458303
1528509522583333311,2.306447744369507,1.0148223675432257
1528509522591666644,2.3085873126983643,1.014826306475692
1528509522599999977,2.311110258102417,1.0148133461172548
1528509522608333310,2.311291456222534,1.0148166497380329
1528509522616666643,2.3123645782470703,1.0148224310743945
1528509522624999976,2.3146908283233643,1.0148086448107627
1528509522633333309,2.3146908283233643,1.0148086448107627
1528509522641666642,2.3146908283233643,1.0148086448107627
1528509522649999975,2.3146908283233643,1.0148086448107627
1528509522658333308,2.3146908283233643,1.0148086448107627
1528509522666666641,2.3146908283233643,1.0148086448107627
1528509522674999974,2.3146908283233643,1.0148086448107627
1528509522683333307,2.3146908283233643,1.0148086448107627
1528509522691666640,2.3146908283233643,1.0148086448107627
1528509522699999973,2.3146908283233643,1.0148086448107627
1528509522708333306,2.3146908283233643,1.0148086448107627
1528509522716666639,2.3146908283233643,1.0148086448107627
1528509522724999972,2.3146908283233643,1.0148086448107627
1528509522733333305,2.3146908283233643,1.0148086448107627
1528509522741666638,2.3146908283233643,1.0148086448107627
1528509522749999971,2.3146908283233643,1.0148086448107627
1528509522758333304,2.3146908283233643,1.0148086448107627
1528509522766666637,2.3146908283233643,1.0148086448107627
1528509522774999970,2.3146908283233643,1.0148086448107627
1528509522783333303,2.3146908283233643,1.0148086448107627
1528509522791666636,2.3146908283233643,1.0148086448107627
1528509522799999969,2.3146908283233643,1.0148086448107627
1528509522808333302,2.3146908283233643,1.0148086448107627
1528509522816666635,2.3146908283233643,1.0148086448107627
1528509522824999968,2.3146908283233643,1.0148086448107627
1528509522833333301,2.3146908283233643,1.0148086448107627
1528509522841666634,2.3146908283233643,1.0148086448107627
1528509522849999967,2.3146908283233643,1.0148086448107627
1528509522858333300,2.3146908283233643,1.0148086448107627
1528509522866666633,2.3146908283233643,1.0148086448107627
1528509522874999966,2.3146908283233643,1.0148086448107627
1528509522883333299,2.3146908283233643,1.0148086448107627
1528509522891666632,2.3146908283233643,1.0148086448107627
1528509521541666646,2.381554126739502,1.0158105313428998
1528509521549999979,2.375330686569214,1.0158144067441972
1528509521558333312,2.368781089782715,1.015836261466268
1528509521566666645,2.368868350982666,1.0158504924480816
1528509521574999978,2.3762762546539307,1.0158534784130155
1528509521583333311,2.3755252361297607,1.0158313695662695
1528509521591666644,2.371900796890259,1.015815550305236
1528509521599999977,2.371800661087036,1.0158281294766602
1528509521608333310,2.370880365371704,1.0158127549338083
1528509521616666643,2.370652675628662,1.0157955379870607
1528509521624999976,2.3687877655029297,1.0158202516117278
1528509521633333309,2.3698055744171143,1.0158562102532744
1528509521641666642,2.3735201358795166,1.0158830204065123
1528509521649999975,2.3751814365386963,1.0158726648259961
1528509521658333308,2.3751437664031982,1.0158294636312053
1528509521666666641,2.3774733543395996,1.0158090701260172
1528509521674999974,2.379948616027832,1.0158321319402954
1528509521683333307,2.3756344318389893,1.0158739989805412
1528509521691666640,2.370244264602661,1.0158778108506699
1528509521699999973,2.3674070835113525,1.0158447746428885
1528509521708333306,2.367483615875244,1.015828256538998
1528509521716666639,2.3706114292144775,1.015840327461072
1528509521724999972,2.371289014816284,1.0158441393312005
1528509521733333305,2.3711636066436768,1.0158377226831505
1528509521741666638,2.372103452682495,1.015874761354567
1528509521749999971,2.3719327449798584,1.0159155483649431
1528509521758333304,2.3728713989257812,1.015892867737678
1528509521766666637,2.3761544227600098,1.0158721565766458
1528509521774999970,2.378087043762207,1.0158624998389867
1528509521783333303,2.3781845569610596,1.0158133902454962
1528509521791666636,2.377042531967163,1.015771332611744
1528509521799999969,2.3758795261383057,1.0157725397039514
1528509521808333302,2.374483108520508,1.0157778127909627
1528509521816666636,2.3751330375671387,1.0157749538883662
1528509521824999969,2.379378080368042,1.015766948961096
1528509521833333302,2.3771185874938965,1.0157524003234386
1528509521841666635,2.3694815635681152,1.0157447130520125
1528509521849999968,2.3709182739257812,1.0157321974117568
1528509521858333301,2.3776021003723145,1.0157194911779948
1528509521866666634,2.3753490447998047,1.0157266702000705
1528509521874999967,2.367246627807617,1.0157319432870817
1528509521883333300,2.3617618083953857,1.015724764265006
1528509521891666633,2.361778736114502,1.015698652954625
1528509521899999966,2.365525245666504,1.015671525145543
1528509521908333299,2.3692541122436523,1.0156801653845013
1528509521916666632,2.372631311416626,1.0156730498935946
1528509521924999965,2.3754818439483643,1.0156327711325688
1528509521933333298,2.3763458728790283,1.01560761278972
1528509521941666631,2.37310528755188,1.0155693034949276
1528509521949999964,2.366476535797119,1.0155131419416992
1528509521958333297,2.3644912242889404,1.0154734984923617
1528509521966666630,2.36862850189209,1.0154491660547074
1528509521974999963,2.3701744079589844,1.0154313773274406
1528509521983333296,2.370783567428589,1.0154262313027669
1528509521991666629,2.3735461235046387,1.0154303608287396
1528509522000000000,2.3730337619781494,1.0154136521313424
1528509522008333333,2.368792772293091,1.0153761052105756
1528509522016666666,2.3638148307800293,1.0153553305183747
1528509522024999999,2.36358642578125,1.0153435772521449
1528509522033333332,2.3643925189971924,1.0151025399976787
1528509522041666665,2.3679769039154053,1.0156717792702183
1528509522049999998,2.353574275970459,1.0104913842342647
1528509522058333331,2.1949102878570557,0.9943596133811434
1528509522066666664,1.9785141944885254,0.9800710087975442
1528509522074999997,1.9074066877365112,0.9755088355652826
1528509522083333330,1.8952990770339966,0.9740735393995222
1528509522091666663,1.8974025249481201,0.9764957287415805
1528509522099999996,2.020942211151123,0.9878362329677104
1528509522108333329,2.2084708213806152,1.0006248666557005
1528509522116666662,2.305877208709717,1.0073389041067329
1528509522124999995,2.3351998329162598,1.0099195401838037
1528509522133333328,2.355170965194702,1.0114890777092602
1528509522141666661,2.357362985610962,1.0129180207581396
1528509522149999994,2.3567397594451904,1.0139657767941577
1528509522158333327,2.3652117252349854,1.0147611234964926
1528509522166666660,2.3734939098358154,1.0154232453378327
1528509522174999993,2.37325382232666,1.0158358167480863
1528509522183333326,2.3746445178985596,1.0160212006986746
1528509522191666659,2.3773763179779053,1.016229265276528
1528509522199999992,2.381460666656494,1.0164490195894424
1528509522208333325,2.3926005363464355,1.0164891712881305
1528509522216666658,2.39821720123291,1.0164228447478927
1528509522224999991,2.397580623626709,1.0165056893920212
1528509522233333324,2.3965342044830322,1.0166963464296206
1528509522241666657,2.394043445587158,1.016815403839971
1528509522249999990,2.3931658267974854,1.0168796338516382
1528509522258333323,2.395693778991699,1.0169906863347185
1528509522266666656,2.401718854904175,1.0171199722632471
1528509522274999990,2.402111530303955,1.0171858540853034
1528509522283333323,2.401902198791504,1.0171936048878982
1528509522291666656,2.403139114379883,1.0172184455749032
1528509522299999989,2.395909309387207,1.0172852803644914
1528509522308333322,2.3912758827209473,1.017371746285242
1528509522316666655,2.394862651824951,1.0174556074280716
1528509522324999988,2.396074056625366,1.0175198374397387
1528509522333333321,2.393549680709839,1.0175458216877822
1528509522341666654,2.390331268310547,1.017534449608565
1528509522349999987,2.392000913619995,1.0175422004111598
1528509522358333320,2.3939077854156494,1.0175483629345345
1528509522366666653,2.3951120376586914,1.0175390238527193
1528509522374999986,2.3996927738189697,1.0175641186643993
1528509522383333319,2.395324468612671,1.0175626574475167
1528509522391666652,2.3883628845214844,1.017535211982591
1528509522399999985,2.3889026641845703,1.0175206633449332
1528509522408333318,2.392028570175171,1.0175219974994782
1528509522416666651,2.3916211128234863,1.0175509677124557
1528509522424999984,2.392791271209717,1.0175551607695972
1528509522433333317,2.4039077758789062,1.0175503324007675
1528509522441666650,2.404971122741699,1.0175617680111535
1528509522449999983,2.3973209857940674,1.0175768248981614
1528509522458333316,2.399219274520874,1.017619835499446
1528509522466666649,2.3990023136138916,1.0176390219124267
1528509522474999982,2.3949673175811768,1.017618501344901
1528509522483333315,2.397840738296509,1.017610814073475
1528509522491666648,2.3980674743652344,1.0176139906319155
1528509522499999981,2.3926522731781006,1.0176172942526935
1528509522508333314,2.397223472595215,1.017589022882573
1528509522516666647,2.404683828353882,1.0175190115345443
1528509522524999980,2.4010560512542725,1.0174807022397516
1528509522533333313,2.392690658569336,1.0174991898098753
1528509522541666646,2.3926687240600586,1.0175077665176648
1528509522549999979,2.3934669494628906,1.0174740949981953
1528509522558333312,2.3901658058166504,1.017446776595607
1528509522566666645,2.3948965072631836,1.0174582122059928
1528509522574999978,2.398479461669922,1.0174667889137823
1528509522583333311,2.396496057510376,1.0174542097423578
1528509522591666644,2.3907854557037354,1.0174650735722244
1528509522599999977,2.3849005699157715,1.0174723796566374
1528509522608333310,2.388375997543335,1.0174680595371584
1528509522616666643,2.39810848236084,1.0174928366929943
1528509522624999976,2.4044101238250732,1.017507639455327
1528509522633333309,2.4044101238250732,1.017507639455327
1528509522641666642,2.4044101238250732,1.017507639455327
1528509522649999975,2.4044101238250732,1.017507639455327
1528509522658333308,2.4044101238250732,1.017507639455327
1528509522666666641,2.4044101238250732,1.017507639455327
1528509522674999974,2.4044101238250732,1.017507639455327
1528509522683333307,2.4044101238250732,1.017507639455327
1528509522691666640,2.4044101238250732,1.017507639455327
1528509522699999973,2.4044101238250732,1.017507639455327
1528509522708333306,2.4044101238250732,1.017507639455327
1528509522716666639,2.4044101238250732,1.017507639455327
1528509522724999972,2.4044101238250732,1.017507639455327
1528509522733333305,2.4044101238250732,1.017507639455327
1528509522741666638,2.4044101238250732,1.017507639455327
1528509522749999971,2.4044101238250732,1.017507639455327
1528509522758333304,2.4044101238250732,1.017507639455327
1528509522766666637,2.4044101238250732,1.017507639455327
1528509522774999970,2.4044101238250732,1.017507639455327
1528509522783333303,2.4044101238250732,1.017507639455327
1528509522791666636,2.4044101238250732,1.017507639455327
1528509522799999969,2.4044101238250732,1.017507639455327
1528509522808333302,2.4044101238250732,1.017507639455327
1528509522816666635,2.4044101238250732,1.017507639455327
1528509522824999968,2.4044101238250732,1.017507639455327
1528509522833333301,2.4044101238250732,1.017507639455327
1528509522841666634,2.4044101238250732,1.017507639455327
1528509522849999967,2.4044101238250732,1.017507639455327
1528509522858333300,2.4044101238250732,1.017507639455327
1528509522866666633,2.4044101238250732,1.017507639455327
1528509522874999966,2.4044101238250732,1.017507639455327
1528509522883333299,2.4044101238250732,1.017507639455327
1528509522891666632,2.4044101238250732,1.017507639455327
1529627875541666646,2.3963146209716797,1.0036298274092548
1529627875549999979,2.393798589706421,1.0036828759352114
1529627875558333312,2.3902297019958496,1.0037056200936454
1529627875566666645,2.3896894454956055,1.0036549222209348
1529627875574999978,2.389817476272583,1.003599332448226
1529627875583333311,2.389808177947998,1.0036272226313336
1529627875591666644,2.3897852897644043,1.003700728193647
1529627875599999977,2.389791488647461,1.0037430399520746
1529627875608333310,2.3897926807403564,1.0037618451780423
1529627875616666643,2.389847993850708,1.003755301467655
1529627875624999976,2.3895957469940186,1.0037143238637725
1529627875633333309,2.391758680343628,1.0037018082235167
1529627875641666642,2.3953359127044678,1.0037528237520714
1529627875649999975,2.3985486030578613,1.0037868129273848
1529627875658333308,2.4008967876434326,1.0037514895975264
1529627875666666641,2.395906686782837,1.0037089872455924
1529627875674999974,2.3901188373565674,1.0036795723144332
1529627875683333307,2.391068935394287,1.0036875137105346
1529627875691666640,2.3928871154785156,1.0037376398027258
1529627875699999973,2.3913800716400146,1.0037572074027192
1529627875708333306,2.389296293258667,1.0037384657079202
1529627875716666639,2.39005970954895,1.0036884666780665
1529627875724999972,2.3926291465759277,1.003612038681988
1529627875733333305,2.393209934234619,1.0035769059456359
1529627875741666638,2.3935739994049072,1.0036235378235425
1529627875749999971,2.3940343856811523,1.003704095345594
1529627875758333304,2.3911540508270264,1.0037550473429797
1529627875766666637,2.3940343856811523,1.003749964849475
1529627875774999970,2.4001638889312744,1.0037227099780552
1529627875783333303,2.3953609466552734,1.0037014905676727
1529627875791666636,2.3875222206115723,1.0037021894105296
1529627875799999969,2.388902425765991,1.0037230911650683
1529627875808333302,2.392942428588867,1.00374488235597
1529627875816666636,2.3923776149749756,1.0037361150546744
1529627875824999969,2.390058994293213,1.0036727109482018
1529627875833333302,2.3920669555664062,1.0036295732845795
1529627875841666635,2.398878335952759,1.0036434230793803
1529627875849999968,2.398430109024048,1.0036484420417162
1529627875858333301,2.392040967941284,1.0036172482378305
1529627875866666634,2.39359188079834,1.0036125469313384
1529627875874999967,2.4001615047454834,1.0036142622728963
1529627875883333300,2.40008807182312,1.0035873885884896
1529627875891666633,2.3954622745513916,1.0036129281183512
1529627875899999966,2.394237518310547,1.0036578446547002
1529627875908333299,2.3941476345062256,1.0036543504404156
1529627875916666632,2.3896541595458984,1.0036135634300394
1529627875924999965,2.385746717453003,1.003542726176816
1529627875933333298,2.3893027305603027,1.0034791950080058
1529627875941666631,2.3958215713500977,1.0035063228170877
1529627875949999964,2.3998658657073975,1.0035695363300539
1529627875958333297,2.399108409881592,1.0035947582040716
1529627875966666630,2.3955612182617188,1.0036532704105459
1529627875974999963,2.393026113510132,1.0036577175923624
1529627875983333296,2.392798900604248,1.0035725858261568
1529627875991666629,2.3943300247192383,1.0034926636157935
1529627876000000000,2.3928720951080322,1.0033654742158356
1529627876008333333,2.3905487060546875,1.0032282468912055
1529627876016666666,2.3883965015411377,1.003210966413289
1529627876024999999,2.385498523712158,1.0031448939977263
1529627876033333332,2.385615587234497,1.0028055104939422
1529627876041666665,2.3928513526916504,1.0034394880274995
