,Duration (s),MaxVSlope (Volt pu/s),MeanVSlope (Volt pu/s),MinVSlope (Volt pu/s),Sag,Swell,VMax (Volt),VMax (pu),VMaxTime,VMean (Volt),VMean (pu),VMin (Volt),VMin (pu),VMinTime
1,1.341666613,4.795443379493542,0.013095877286457674,-6.516167176011126,False,False,51.877,0.43198794227614523,5.99999976e-10,43.05945061728395,0.35856282105175286,31.34,0.2609731116088901,5.33333312e-10
