,Current,Voltage
1528509522474999982,65.71435546875,1.0187487208380348
1528509522483333315,65.72449493408203,1.0187619353211472
1528509522491666648,65.79631805419922,1.0187504361795925
1528509522499999981,65.79928588867188,1.0187125716029817
1528509522508333314,65.71956634521484,1.0186912886614303
1528509522516666647,65.65843963623047,1.0186548217705331
1528509522524999980,65.59151458740234,1.0186094605160028
1528509522533333313,65.64423370361328,1.0185837303926346
1528509522541666646,65.83901977539062,1.0185762972458838
1528509522549999979,65.96165466308594,1.0185723583134176
1528509522558333312,65.95643615722656,1.0185531719004368
1528509522566666645,65.96671295166016,1.0185520283393983
1528509522574999978,66.1236343383789,1.0185663863835495
1528509522583333311,66.20111083984375,1.0185617486082263
1528509522591666644,66.06560516357422,1.018551456558879
1528509522599999977,65.95748138427734,1.018547072908231
1528509522608333310,65.93960571289062,1.0185547601796572
