,Duration (s),MaxVSlope (Volt pu/s),MeanVSlope (Volt pu/s),MinVSlope (Volt pu/s),Sag,Swell,VMax (Volt),VMax (pu),VMaxTime,VMean (Volt),VMean (pu),VMin (Volt),VMin (pu),VMinTime
1,1.341666613,0.012990365478936467,6.206576913012434e-06,-0.028978507606858273,False,False,1.026,0.008543663449608208,9.33333296e-10,1.019925925925926,0.008493083678987467,0.944,0.007860836546228213,5.49999978e-10
