,Duration (s),MaxVSlope (Volt pu/s),MeanVSlope (Volt pu/s),MinVSlope (Volt pu/s),Sag,Swell,VMax (Volt),VMax (pu),VMaxTime,VMean (Volt),VMean (pu),VMin (Volt),VMin (pu),VMinTime
1,1.658333267,0.007361219364337064,6.527832720369606e-06,-0.014722438728674129,False,False,1.025,0.003698651886492884,1.16666662e-09,1.0183100000000003,0.0036745114171068977,0.927,0.003345024681735516,5.583333110000001e-10
