,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1509950000799999969,16.611419677734375,124.14481353759766,264.43560791015625,115.92237854003906,139.02569580078125,138.78367614746094,41.954986572265625,282.6979675292969,282.05810546875,282.0875244140625,162.11927795410156,282.61590576171875,31717.803196432003,15022.454217085762,35095.4864663824,31165.69478107236,9899.811246650768,32700.25678654946,36079.39854680346,15384.391239250708,39222.474339355715,False,False
1509950000808333302,16.6419734954834,124.07302856445312,264.46954345703125,115.9080581665039,139.02218627929688,138.69143676757812,41.955413818359375,282.68463134765625,282.05828857421875,282.0608215332031,162.1231231689453,282.59521484375,31705.857018808878,14996.390311850493,35073.538339929655,31164.720133134197,9879.294116578776,32693.122108762385,36050.80586160296,15377.668546979921,39193.53637032211,False,False
1509950000816666636,16.778676986694336,123.9653549194336,264.3399658203125,116.03169250488281,138.92213439941406,138.1949005126953,41.92933654785156,282.6051330566406,282.03033447265625,281.9625244140625,162.10108947753906,282.5009460449219,31711.86194915328,14889.127257452084,35033.24562142021,31169.50569731783,9941.685261872084,32716.588930713013,35888.86494605891,15366.385994668708,39040.190133420285,False,False
1509950000824999969,16.777477264404297,124.02579498291016,264.1755065917969,115.9565200805664,138.92263793945312,137.9790802001953,41.87325668334961,282.531982421875,281.974609375,281.8975524902344,162.0439453125,282.4375915527344,31733.360930880986,14862.14206830404,35041.253727970645,31123.22800884948,9992.037719114647,32687.859205996385,35840.19601332688,15302.894848022292,38970.47909640474,False,False
1509950000833333302,16.704553604125977,124.15406036376953,264.2931823730469,116.22402954101562,138.94024658203125,138.58657836914062,41.84953689575195,282.5903625488281,281.9510192871094,281.97393798828125,162.0162811279297,282.50927734375,31759.95223368349,14907.866388147206,35084.740930106724,31228.086154863155,9940.838680014547,32772.14729854651,36019.26773699011,15345.715820982521,39151.99410460889,False,False
1509950000841666635,16.702579498291016,124.39888763427734,264.4414978027344,116.63827514648438,138.96267700195312,139.19818115234375,41.88153076171875,282.67431640625,281.98370361328125,282.0626525878906,162.04718017578125,282.5995178222656,31823.171941403543,14960.570908796932,35164.370523717254,31369.325295347895,9916.120980444668,32899.30128109362,36187.50292959327,15423.71101641391,39337.33887538873,False,False
1509950000849999968,16.74703025817871,124.65989685058594,264.3958740234375,116.6838607788086,139.04165649414062,139.22935485839844,41.91393280029297,282.6665344238281,282.0195007324219,282.03936767578125,162.08348083496094,282.59771728515625,31892.21610192653,14984.841629241153,35237.18102438701,31364.867266732814,9963.759061151197,32909.44231202407,36206.857943400755,15400.101182742754,39345.89786206838,False,False
1509950000858333301,16.74225425720215,124.92680358886719,264.3065185546875,116.5832748413086,139.11553955078125,139.18405151367188,41.917564392089844,282.6560363769531,282.024169921875,282.0038146972656,162.09141540527344,282.5791320800781,31957.10902893795,15021.05720000273,35311.31513967132,31317.502253547675,10005.321722871244,32876.92823514878,36210.39121739389,15352.40909022459,39330.50847612228,False,False
1509950000866666634,16.75198745727539,125.0357894897461,264.4642333984375,117.05609893798828,139.07742309570312,139.74937438964844,41.93033981323242,282.71624755859375,282.03289794921875,282.0577087402344,162.10240173339844,282.620361328125,31991.003286948206,15039.062747484473,35349.64921506727,31476.546412819633,9966.004949251577,33016.57506051915,36349.545569428694,15448.172347953008,39496.01868538186,False,False
1509950000874999967,16.859045028686523,125.04104614257812,264.6350402832031,117.72882843017578,138.9897003173828,140.19772338867188,41.967010498046875,282.75396728515625,282.0639953613281,282.12054443359375,162.13204956054688,282.6453552246094,32015.07093930845,15002.382951573429,35355.85187030025,31688.84877568471,9948.273085303621,33213.72117225034,36437.56196209825,15573.7793935014,39626.23532887269,False,False
