,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-],PV-Generation [-]
1520277389199999992,147.90208435058594,24.677602767944336,37.7122917175293,17.47207260131836,286.432373046875,24.976905822753906,329.10235595703125,118.99497985839844,208.95932006835938,119.94807434082031,89.31217193603516,116.71330261230469,-2935.866527412579,-61.51156035477101,-2936.510844325094,-2071.3336602353506,318.9187182494984,-2095.7414632711443,-2785.965352072625,858.1501984109524,-2915.137167610111,False,False,True
1520277389208333325,147.82325744628906,24.743846893310547,37.7036018371582,17.42102813720703,286.57684326171875,25.01896095275879,329.1044921875,118.99962615966797,208.95803833007812,119.94580078125,89.31393432617188,116.70841979980469,-2943.7723621647474,-65.83891955087508,-2944.5085300560163,-2065.2842322784954,317.7139421907044,-2089.5791703499854,-2788.389925003697,866.506938997037,-2919.923397829494,False,False,True
1520277389216666658,148.02178955078125,24.85108184814453,37.52265930175781,17.38252067565918,286.9121398925781,24.976980209350586,329.1087646484375,118.9976577758789,208.9578399658203,119.9481430053711,89.31393432617188,116.70248413085938,-2956.6883824523534,-56.09893592997337,-2957.2205331258583,-2061.7491690434163,310.51545859539976,-2085.001075797787,-2778.4598565917167,881.2836102399817,-2914.8756365185254,False,False,True
1520277389224999991,148.37203979492188,24.90898323059082,37.39921569824219,17.376815795898438,287.25848388671875,24.87870216369629,329.11090087890625,118.9895248413086,208.9576416015625,119.95319366455078,89.31146240234375,116.69915771484375,-2963.66164011552,-38.22019107861148,-2963.908078888126,-2061.8222657603546,305.992278177255,-2084.4045504386304,-2762.0532100065307,894.6227803210193,-2903.3235875418177,False,False,True
1520277389233333324,148.58265686035156,24.915428161621094,37.40074920654297,17.39291000366211,287.3344421386719,24.829071044921875,329.11151123046875,118.98738861083984,208.9580535888672,119.95494079589844,89.31013488769531,116.69536590576172,-2964.495444765913,-27.363811258574188,-2964.621733072272,-2063.755964813296,306.3205421602308,-2086.365489757678,-2755.2467483122423,896.5264079491479,-2897.4375306873117,False,False,True
1520277389241666657,148.74725341796875,24.85811996459961,37.65021896362305,17.45543098449707,287.25042724609375,24.830596923828125,329.11126708984375,118.99101257324219,208.96029663085938,119.95113372802734,89.31146240234375,116.69188690185547,-2957.8331698214492,-18.79206825907105,-2957.8928652548348,-2069.762924615144,316.34567173807227,-2093.79873630176,-2756.666293225504,892.4496953134372,-2897.529207940912,False,False,True
1520277389249999990,148.8423614501953,24.74567985534668,37.970603942871094,17.532827377319336,287.1223449707031,24.838945388793945,329.1103820800781,118.99073791503906,208.9634552001953,119.94603729248047,89.31385803222656,116.69463348388672,-2944.474490098674,-13.773888244487477,-2944.5067061970185,-2077.060768065433,329.2397665343149,-2102.9931664425676,-2759.6839633909744,886.4885258274276,-2898.5716282715875,False,False,True
1520277389258333323,148.8526611328125,24.649370193481445,38.33985137939453,17.552026748657227,287.0944519042969,24.87870979309082,329.10943603515625,118.98509216308594,208.96583557128906,119.93971252441406,89.31558990478516,116.6986083984375,-2932.8781313690974,-13.14397925997877,-2932.9075842334137,-2077.072675194486,342.88943543907897,-2105.185042454774,-2764.654805709496,886.508586554054,-2903.3108116022777,False,False,True
1520277389266666656,148.78660583496094,24.60748291015625,38.71741485595703,17.501632690429688,287.17578125,24.95111083984375,329.1070861816406,118.98236846923828,208.96450805664062,119.93321990966797,89.31675720214844,116.70073699951172,-2927.8107975846233,-16.376696729961072,-2927.856598716695,-2068.6909011132648,355.5741602964916,-2099.027162239538,-2771.5043179958066,892.9831475846573,-2911.8130239662714,False,False,True
1520277389274999990,148.68807983398438,24.665584564208984,38.86469650268555,17.445430755615234,287.31439208984375,25.05434799194336,329.1072998046875,118.98517608642578,208.96234130859375,119.93035888671875,89.31877899169922,116.69947814941406,-2934.7603645420263,-21.473346202771705,-2934.838922647032,-2061.0671678796316,359.801107994817,-2092.236771454336,-2780.79611268444,903.3000420291422,-2923.82933603361,False,False,True
