,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1520277389199999992,173.96676635742188,234.46324157714844,60.33330535888672,242.40638732910156,295.47637939453125,263.50323486328125,188.61264038085938,282.5870666503906,68.66433715820312,282.9609375,308.57330322265625,283.2623596191406,64103.41704969767,16752.507838383222,66256.27967462828,67867.72363235241,9938.373030079314,68591.5386146307,72699.00818710618,16913.474672436558,74640.54807464965,False,False
1520277389208333325,173.97952270507812,234.77113342285156,60.37390899658203,243.2711639404297,295.37646484375,264.243408203125,188.6302490234375,282.5878601074219,68.6813735961914,282.9710998535156,308.5899658203125,283.2640075683594,64186.35559815039,16779.989861991133,66343.47220895765,68116.3824393329,9946.168899540497,68838.7088228683,72868.9810009424,17109.38138680475,74850.64678113908,False,False
1520277389216666658,173.9808349609375,234.35533142089844,60.24964141845703,242.52767944335938,295.37481689453125,263.1595458984375,188.6514434814453,282.5962219238281,68.706298828125,282.9687805175781,308.6147766113281,283.2804260253906,64068.754839397036,16773.000048293205,66227.9312472525,67881.59907269414,10092.481480847928,68627.7616938455,72566.41965298528,17073.702900155637,74547.94827475771,False,False
1520277389224999991,173.98550415039062,234.12217712402344,60.19184494018555,242.00013732910156,295.4297180175781,262.5287780761719,188.6725616455078,282.58929443359375,68.727783203125,282.9580383300781,308.63604736328125,283.27618408203125,63998.632355868955,16774.27622673247,66160.42084473465,67717.37379986505,10163.857221393282,68475.88413425209,72401.38592701106,16990.03000153831,74368.1504651364,False,False
1520277389233333324,173.98297119140625,234.77059936523438,60.250457763671875,242.6750030517578,295.462158203125,263.5034484863281,188.6881866455078,282.5689697265625,68.73885345458984,282.94921875,308.6464538574219,283.2460021972656,64165.93294146656,16839.86034729057,66338.88638472185,67912.53422613278,10135.534896862548,68664.70252364874,72668.99416292435,17023.346280378595,74636.29834894555,False,False
1520277389241666657,173.98880004882812,235.53961181640625,60.48005294799805,244.07907104492188,295.4747314453125,265.5679626464844,188.70045471191406,282.55426025390625,68.74372100830078,282.9552917480469,308.65045166015625,283.2118225097656,64370.864052322904,16901.37580244719,66552.7207772769,68346.38765059182,9926.402136290293,69063.46475710814,73232.07491882023,17143.691161569222,75211.9867013162,False,False
1520277389249999990,174.00320434570312,235.54454040527344,60.63628387451172,245.1864776611328,295.37750244140625,266.74755859375,188.7134246826172,282.5507507324219,68.75442504882812,282.9692077636719,308.6598815917969,283.20977783203125,64371.8345312383,16899.908066060336,66553.28672243329,68684.96380717336,9797.506685729486,69380.22333813598,73524.64225157477,17356.61520429896,75545.51680657268,False,False
1520277389258333323,174.0385284423828,235.41844177246094,60.49542236328125,244.92091369628906,295.3558349609375,265.83599853515625,188.72695922851562,282.55474853515625,68.77393341064453,282.955810546875,308.68023681640625,283.2340087890625,64344.70243718177,16866.630666733225,66518.59861555602,68579.66128999411,9978.423639602413,69301.79565481469,73266.94740772642,17352.52330957628,75293.79554555565,False,False
1520277389266666656,174.0820770263672,236.3400115966797,60.34476089477539,244.67010498046875,295.5089111328125,265.4318542480469,188.73890686035156,282.5571594238281,68.79071807861328,282.9326477050781,308.6994934082031,283.2435607910156,64606.466896816564,16897.170791536064,66779.56233495241,68474.40273815961,10167.547984601508,69225.16061640345,73198.29712059905,17155.812562515002,75181.86354457866,False,False
1520277389274999990,174.08543395996094,237.5423583984375,60.3240852355957,245.16293334960938,295.6082763671875,266.3359069824219,188.75082397460938,282.5555114746094,68.804443359375,282.9341125488281,308.712646484375,283.2457275390625,64932.2265084042,16992.73501883277,67118.90257415548,68606.55359614306,10229.27466147654,69364.95697713923,73473.98920271549,17103.840537486143,75438.50774301216,False,False
1520277389283333323,174.13157653808594,238.11581420898438,60.34084701538086,245.69627380371094,295.6374816894531,266.8667297363281,188.76431274414062,282.55401611328125,68.8186264038086,282.9327392578125,308.72650146484375,283.2479248046875,65098.33343716611,16996.569526399642,67280.57960483246,68755.93153284721,10248.38369315151,69515.51977272145,73625.58707337223,17118.337709007683,75589.44739722833,False,False
