,C1-Ang [Deg],C1-Mag [Arms],C2-Ang [Deg],C2-Mag [Arms],C3-Ang [Deg],C3-Mag [Arms],L1-Ang [Deg],L1-Mag [Vrms],L2-Ang [Deg],L2-Mag [Vrms],L3-Ang [Deg],L3-Mag [Vrms],Active-Power-1 [W],Reactive-Power-1 [VAR],Apparent-Power-1 [VA],Active-Power-2 [W],Reactive-Power-2 [VAR],Apparent-Power-2 [VA],Active-Power-3 [W],Reactive-Power-3 [VAR],Apparent-Power-3 [VA],Voltage-Sag [-],Voltage-Swell [-]
1519417568391666652,339.9177551269531,228.57269287109375,222.1162567138672,229.90481567382812,99.99629974365234,242.73849487304688,352.07305908203125,283.2578430175781,232.2066650390625,283.0655517578125,112.1490249633789,283.914794921875,63293.45400540716,13632.854991098642,64745.00795538537,64071.53901128616,11401.813392302078,65078.133500490345,67372.61378537671,14508.297324666415,68917.04999152572,False,False
1519417568399999985,340.00579833984375,228.4130859375,222.13209533691406,229.7969207763672,100.06044006347656,242.38803100585938,352.13043212890625,283.2785339355469,232.2642364501953,283.079345703125,112.20735168457031,283.9315490722656,63261.16177401327,13590.469163685546,64704.524116069086,64036.27257126178,11443.663272447655,65050.76197796688,67280.78147117341,14481.378611993769,68821.60912007,False,False
1519417568408333318,339.9930419921875,226.9313201904297,222.16702270507812,227.8412628173828,100.18031311035156,240.77847290039062,352.19500732421875,283.2880554199219,232.32984924316406,283.0960388183594,112.27115631103516,283.9482421875,62834.60349548735,13587.578236493511,64286.932410622474,63488.95785296446,11380.946378389377,64500.958982973825,66851.98412788018,14320.648885615126,68368.62413665652,False,False
1519417568416666651,339.9938049316406,225.95285034179688,222.29627990722656,226.8486785888672,100.23760986328125,240.15257263183594,352.2559814453125,283.2762145996094,232.38949584960938,283.095947265625,112.33020782470703,283.9395751953125,62546.810380481904,13594.163486838177,64007.06812281627,63226.06970389814,11254.55474999994,64219.94155107066,66675.73063606008,14285.028625589448,68188.81945514493,False,False
1519417568424999984,340.03857421875,225.93927001953125,222.37820434570312,226.96826171875,100.2798843383789,240.30029296875,352.3121337890625,283.2725830078125,232.44493103027344,283.0947570800781,112.38585662841797,283.9361877441406,62539.54754892386,13605.597291901593,64002.400621332235,63264.332550287174,11231.192773605995,64253.52491615713,66712.60929924091,14309.21781881585,68229.949099347,False,False
1519417568433333317,340.0626220703125,225.90960693359375,222.4169464111328,226.7523956298828,100.34268188476562,240.2545928955078,352.37103271484375,283.27716064453125,232.50466918945312,283.1076965332031,112.44413757324219,283.9469299316406,62524.06092364251,13642.064658611991,63995.03201447055,63202.935481222434,11244.185344367204,64195.348410161685,66703.57303634261,14301.779595609232,68219.5540546556,False,False
1519417568441666650,340.10430908203125,225.4609832763672,222.4852752685547,225.99526977539062,100.43708801269531,239.76486206054688,352.4337158203125,283.2835388183594,232.56863403320312,283.1282043457031,112.50531768798828,283.96356201171875,62396.3086756816,13638.146153215612,63869.38520799624,62997.31745834323,11202.654571159033,63985.634922129095,66579.77082501506,14234.855672331028,68084.4842759613,False,False
1519417568449999983,340.14605712890625,224.7935791015625,222.560791015625,225.27452087402344,100.50934600830078,239.2308807373047,352.4949035644531,283.2840576171875,232.62991333007812,283.13226318359375,112.56562042236328,283.9643249511719,62207.10142419057,13618.90657100246,63680.43721418083,62800.07808909785,11151.483138509668,63782.48493266199,66434.63139775029,14189.32947336336,67933.03555604303,False,False
1519417568458333316,340.2125549316406,224.64865112304688,222.6372528076172,225.48907470703125,100.51470184326172,239.35386657714844,352.55108642578125,283.2803955078125,232.6843719482422,283.13128662109375,112.62094116210938,283.9534912109375,62168.64105507258,13598.758322917745,63638.558740433306,62863.95464272952,11137.92474303851,63843.01184080168,66453.84378010724,14254.039044443261,67965.36604941823,False,False
1519417568466666649,340.28228759765625,224.74705505371094,222.71556091308594,225.66622924804688,100.54518127441406,239.47450256347656,352.6078796386719,283.28131103515625,232.7413330078125,283.1383056640625,112.67735290527344,283.9578857421875,62199.14495284228,13590.712558123965,63666.64040690567,62919.051836458115,11123.51017038661,63894.753794889904,66481.90434608512,14291.535341429188,68000.67343708687,False,False
1519417568474999982,340.3366394042969,224.33822631835938,222.7722625732422,225.163330078125,100.58706665039062,238.91455078125,352.6661376953125,283.2864990234375,232.8009796142578,283.14129638671875,112.73692321777344,283.9665832519531,62086.212866002345,13570.47153978827,63551.990730855614,62778.92874363452,11102.06535301667,63753.03717707097,66324.08022786386,14279.027142639563,67843.74867452683,False,False
1519417568483333315,340.3984069824219,223.47323608398438,222.81344604492188,224.33023071289062,100.63805389404297,237.90589904785156,352.72296142578125,283.2951354980469,232.85806274414062,283.1410217285156,112.7960433959961,283.96728515625,61849.87621584661,13513.22267783316,63308.88069659937,62543.51557166518,11078.333564546125,63517.09072864149,66042.21686788756,14228.15355901064,67557.49227527528,False,False
1519417568491666648,340.44927978515625,222.8615264892578,222.8599853515625,223.86407470703125,100.69210815429688,237.35821533203125,352.7788391113281,283.2900085449219,232.9130859375,283.1338195800781,112.85253143310547,283.95709228515625,61678.28191805743,13481.377022944967,63134.44374347617,62410.32555199452,11064.27301479867,63383.49053856172,65887.21281045143,14197.6880885353,67399.5486556776,False,False
1519417568499999981,340.5075988769531,223.31297302246094,222.92799377441406,224.5042724609375,100.74413299560547,238.02403259277344,352.82977294921875,283.271484375,232.9627685546875,283.113525390625,112.90384674072266,283.9373779296875,61800.92181464719,13499.8368365006,63258.19734826685,62587.863513048265,11075.100980487705,63560.19604167342,66067.62316397442,14235.707614854886,67583.91969864257,False,False
1519417568508333314,340.6407165527344,224.495849609375,223.03237915039062,225.93185424804688,100.81543731689453,239.27783203125,352.8781433105469,283.2681579589844,233.0097198486328,283.1031188964844,112.952880859375,283.9271545410156,62147.553787936995,13479.276475729352,63592.525788284845,62994.67352163891,11081.974697366655,63962.01259568799,66418.80238298648,14284.36427043276,67937.4739933759,False,False
1519417568516666647,340.7475280761719,224.9890899658203,223.10897827148438,226.61500549316406,100.86572265625,239.72573852539062,352.9331359863281,283.2740478515625,233.06344604492188,283.1050109863281,113.00653076171875,283.9249267578125,62297.58572373775,13452.83569198186,63733.57023705728,63190.00549610841,11090.33254556321,64155.84361980902,66541.76976977616,14314.898558138751,68064.11275278404,False,False
1519417568524999980,340.77569580078125,224.84315490722656,223.14669799804688,226.4630126953125,100.90280151367188,239.62277221679688,352.99066162109375,283.26654052734375,233.12168884277344,283.0960388183594,113.06359100341797,283.9172058105469,62248.63094886259,13475.650940718318,63690.54265182372,63141.64833054499,11105.16066202483,64110.78183291479,66506.38625019172,14331.555328408253,68033.02793637011,False,False
1519417568533333313,340.8358459472656,225.1852569580078,223.1825714111328,226.79458618164062,100.94781494140625,239.94757080078125,353.0448303222656,283.2584228515625,233.1769561767578,283.0835266113281,113.12086486816406,283.9101257324219,62342.96509083086,13489.25929312821,63785.62073534913,63227.53379904598,11142.331011964614,64201.81127265562,66591.79978946995,14364.873251007253,68123.54499523902,False,False
1519417568541666646,340.91162109375,226.0544891357422,223.219970703125,227.6548309326172,100.99649810791016,240.6736297607422,353.10052490234375,283.253662109375,233.23104858398438,283.07733154296875,113.17816162109375,283.899658203125,62587.303752806016,13519.167000771515,64030.7618839629,63462.70924012666,11202.840064519676,64443.922053270966,66788.67098971803,14417.8496609908,68327.16122758017,False,False
1519417568549999979,340.9835205078125,226.82510375976562,223.27735900878906,228.31813049316406,101.06581115722656,241.29808044433594,353.1575927734375,283.24859619140625,233.28733825683594,283.0762634277344,113.23434448242188,283.89361572265625,62803.048602213035,13548.754226846568,64247.89222092368,63647.59069711573,11234.21805884689,64631.443252810735,66963.84616735019,14439.605091866442,68502.98452427892,False,False
